t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
255252,0.8333,0.33989,0.38165,0.20261,-0.44629,0.82837,0.50098,-5.98145,-7.50732,-4.39453
255296,0.83431,0.33997,0.37858,0.20409,-0.33594,0.83032,0.45972,-8.30078,5.37109,-9.15527
255336,0.83433,0.33758,0.3809,0.20368,-0.49438,0.81323,0.43359,-6.40869,5.92041,-9.70459
255376,0.83545,0.33662,0.37886,0.20447,-0.21509,0.75635,0.41431,-11.90186,9.70459,-17.21191
255417,0.83396,0.33273,0.3862,0.20317,-0.42285,0.7583,0.35791,-7.56836,18.31055,-19.65332
255457,0.83426,0.33011,0.38833,0.20216,-0.12378,0.74829,0.4043,-10.86426,20.26367,-32.89795
255501,0.83055,0.32283,0.40449,0.19746,-0.22046,0.62231,0.18311,-13.12256,34.79004,-39.48975
255542,0.82706,0.31733,0.41675,0.19548,0.06519,0.46875,0.0437,-14.16016,54.44336,-67.74902
255582,0.81684,0.30819,0.44665,0.18688,0.08398,0.29785,-0.32666,-23.19336,89.53857,-104.61426
255622,0.80273,0.27789,0.49746,0.16602,0.38452,-0.14258,-0.56006,-47.54639,142.33398,-180.35889
255662,0.77678,0.2121,0.57666,0.12535,-0.03198,-0.66187,-1.04175,-68.2373,232.2998,-272.09473
255706,0.71899,0.09323,0.68399,0.05609,-0.04932,-1.37012,-1.34985,-86.54785,281.00586,-371.09375
255747,0.62713,-0.05502,0.77393,-0.03672,-0.07837,-2.25806,-1.82861,-92.77344,360.35156,-528.9917
255787,0.50145,-0.24764,0.81286,-0.15203,-0.17676,-3.45654,-2.05518,-132.99561,273.92578,-668.64014
255827,0.38567,-0.46752,0.7534,-0.24841,-0.85742,-4.82617,-1.45117,-167.66357,82.88574,-764.70947
255867,0.305,-0.64847,0.62768,-0.29852,-1.56519,-4.21045,-0.75024,-52.97852,-154.05273,-590.4541
255911,0.27301,-0.79576,0.47162,-0.25774,0.16431,-2.98901,0.177,-213.31787,-280.82275,-462.52441
