t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
161754,-0.76968,-0.19126,-0.60076,0.08204,-0.51978,0.75513,0.44165,-5.98145,5.37109,-8.54492
161794,-0.77435,-0.19548,-0.59421,0.07566,-0.53345,0.76025,0.50684,-2.86865,8.48389,-11.1084
161833,-0.77745,-0.2,-0.58933,0.07,-0.38501,0.73047,0.38916,-6.89697,-0.54932,-11.1084
161874,-0.78089,-0.20257,-0.58439,0.06551,-0.46509,0.66553,0.36597,-3.23486,15.13672,-23.98682
161914,-0.78093,-0.20399,-0.58421,0.06224,-0.16064,0.62329,0.25928,-14.09912,10.00977,-32.04346
161958,-0.78247,-0.20121,-0.58337,0.05967,-0.04614,0.47339,0.12964,-18.00537,22.15576,-59.99756
161999,-0.77423,-0.1909,-0.59735,0.06265,0.1814,0.28076,-0.44946,-47.30225,30.45654,-101.37939
162039,-0.75497,-0.14861,-0.63135,0.07713,0.32861,0.1582,-0.69604,-102.7832,72.81494,-186.15723
162079,-0.7118,-0.05865,-0.6906,0.09795,0.35815,-0.47974,-1.38525,-185.60791,175.10986,-264.09912
162119,-0.64215,0.07149,-0.75077,0.12452,0.0896,-1.04858,-1.80176,-246.21582,148.01025,-377.31934
162163,-0.53474,0.29355,-0.77907,0.13252,-0.08325,-1.36206,-3.35596,-472.229,109.86328,-498.04688
162204,-0.39953,0.53685,-0.73399,0.10025,-0.85132,-3.93433,-4.61377,-614.13574,30.76172,-643.37158
162244,-0.27599,0.76263,-0.58184,-0.01753,-2.55103,-6.04346,-2.90161,-652.64893,-413.08594,-546.20361
162284,-0.24091,0.84956,-0.37561,-0.27521,-1.47827,-4.95605,-3.01514,-510.0708,-783.02002,-240.60059
162324,-0.22562,0.80325,-0.27407,-0.47475,-1.03125,-4.79541,-2.82886,-242.85889,-551.26953,102.11182
162368,-0.1844,0.68605,-0.22141,-0.66553,0.46484,-4.09375,-2.30127,-185.54688,-504.08936,250.67139
162409,-0.12087,0.58158,-0.22801,-0.76928,-0.06641,-3.37158,-1.80469,-105.16357,-361.81641,314.14795
162449,-0.06124,0.47796,-0.24396,-0.83959,0.84937,-2.58936,-1.22632,-16.96777,-248.84033,293.02979
162489,-0.00141,0.40225,-0.27505,-0.8713,0.15747,-1.62744,-0.58496,-5.00488,-175.10986,268.18848
162529,0.04917,0.32723,-0.29379,-0.89488,1.03638,-0.87256,-0.10107,6.7749,-114.31885,193.35938
162573,0.09803,0.26482,-0.30206,-0.90865,0.84814,-0.41992,0.29175,-32.59277,-84.59473,126.95313
162614,0.13061,0.22428,-0.30485,-0.91451,0.604,0.18237,0.51709,-21.11816,-14.34326,66.77246
162654,0.15453,0.20069,-0.29197,-0.92045,0.73535,0.1084,0.65015,-42.96875,48.64502,23.86475
162694,0.16694,0.22103,-0.26517,-0.92173,-0.3833,0.05444,0.63257,-55.41992,83.43506,-19.28711
162734,0.1547,0.22864,-0.2381,-0.92937,-0.18091,0.05103,0.59009,-42.84668,7.69043,-62.19482
162779,0.13543,0.2577,-0.20347,-0.933,-1.04688,-0.11182,0.66846,-27.89307,25.26855,-71.22803
162819,0.11084,0.26849,-0.18497,-0.93704,-0.61255,-0.03955,0.71387,-1.40381,12.45117,-61.58447
162859,0.08662,0.28677,-0.17231,-0.93659,-0.99976,-0.07373,0.71826,13.12256,8.54492,-68.2373
162899,0.06202,0.30015,-0.16482,-0.9357,-1.15942,0.0249,0.75903,10.80322,15.625,-54.13818
162939,0.0449,0.31748,-0.15727,-0.93225,-1.0271,0.07788,0.65308,13.42773,28.25928,-46.02051
