t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
41375,-0.73817,-0.08906,-0.53669,-0.39467,-0.70264,0.64624,0.47241,-8.36182,12.51221,-15.25879
41415,-0.73781,-0.084,-0.53852,-0.39396,-0.70435,0.6145,0.41602,-8.72803,10.49805,-10.31494
41454,-0.73826,-0.08006,-0.53846,-0.39401,-0.58643,0.6355,0.4707,-8.11768,8.48389,-14.52637
41495,-0.73796,-0.07518,-0.54026,-0.39309,-0.7356,0.64282,0.41284,-8.23975,13.79395,-15.44189
41535,-0.7376,-0.07051,-0.5418,-0.3925,-0.65332,0.62109,0.4502,-8.36182,8.42285,-12.26807
41579,-0.73757,-0.06577,-0.54268,-0.39217,-0.68628,0.64014,0.46509,-7.50732,14.16016,-17.15088
41620,-0.73659,-0.06069,-0.54537,-0.39109,-0.75488,0.62402,0.41577,-6.16455,12.75635,-10.86426
41660,-0.73652,-0.05824,-0.54539,-0.39156,-0.59912,0.66357,0.48438,-7.56836,8.36182,-13.73291
41700,-0.73556,-0.05414,-0.54747,-0.39106,-0.75586,0.63867,0.42139,-6.89697,15.07568,-13.61084
41740,-0.73488,-0.05044,-0.54862,-0.39122,-0.6499,0.63354,0.44409,-9.21631,7.69043,-10.62012
41784,-0.73425,-0.04704,-0.54946,-0.39165,-0.6748,0.64941,0.42773,-6.71387,14.09912,-13.73291
41825,-0.73334,-0.0431,-0.55109,-0.39151,-0.70581,0.64844,0.44312,-9.70459,10.13184,-11.35254
41865,-0.73295,-0.04038,-0.55105,-0.39259,-0.63379,0.6311,0.44238,-8.48389,9.39941,-12.69531
41905,-0.73224,-0.03645,-0.55233,-0.39249,-0.73193,0.62598,0.44067,-7.38525,12.87842,-14.5874
41945,-0.73133,-0.03301,-0.5536,-0.3927,-0.6853,0.65454,0.42651,-7.8125,9.27734,-9.82666
41989,-0.73069,-0.03035,-0.55363,-0.39407,-0.64233,0.66064,0.47192,-7.8125,11.71875,-14.28223
42030,-0.72918,-0.02702,-0.55577,-0.39409,-0.78076,0.62769,0.39551,-6.83594,11.84082,-9.39941
42070,-0.72854,-0.02512,-0.55558,-0.39568,-0.55444,0.63062,0.43481,-8.78906,8.54492,-10.80322
42110,-0.72706,-0.02101,-0.55719,-0.39638,-0.72144,0.58691,0.37378,-10.19287,18.61572,-15.68604
42150,-0.72561,-0.01612,-0.55917,-0.39648,-0.57471,0.58325,0.36279,-11.47461,13.61084,-17.45605
42194,-0.72359,-0.00915,-0.56218,-0.39613,-0.5686,0.56177,0.30493,-13.73291,26.61133,-27.28271
42235,-0.7202,0.00138,-0.56846,-0.39344,-0.52954,0.51367,0.20557,-17.63916,32.53174,-33.20313
