t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
228263,-0.56953,-0.2668,0.36007,0.68661,-0.22974,0.79419,0.46436,-15.93018,1.77002,-15.93018
228303,-0.56579,-0.27635,0.35119,0.69051,-0.46069,0.75708,0.56494,1.09863,17.76123,-9.33838
228342,-0.5617,-0.28423,0.34364,0.69444,-0.22119,0.78857,0.45313,-9.8877,10.62012,-18.73779
228388,-0.55709,-0.2986,0.33324,0.69719,-0.46338,0.78955,0.53345,1.15967,18.43262,-10.92529
228428,-0.55302,-0.30584,0.32674,0.70035,-0.22925,0.78833,0.4436,-5.43213,13.00049,-18.18848
228467,-0.54825,-0.31761,0.31791,0.70292,-0.44971,0.76978,0.51416,-2.56348,17.15088,-15.80811
228508,-0.54398,-0.32589,0.31028,0.70586,-0.25732,0.74097,0.43018,-7.20215,12.93945,-20.32471
228548,-0.53877,-0.33818,0.30059,0.70827,-0.35767,0.65991,0.41895,-2.0752,32.83691,-27.16064
228592,-0.53129,-0.35375,0.2884,0.71137,-0.05298,0.58398,0.25952,-8.23975,39.30664,-47.11914
228633,-0.52115,-0.38102,0.2728,0.71094,-0.12964,0.44824,0.08472,5.79834,74.21875,-70.12939
228673,-0.50413,-0.41416,0.25616,0.71087,0.03491,0.26782,-0.15039,-9.0332,89.90479,-115.47852
228713,-0.47574,-0.46845,0.2174,0.70964,-0.19312,-0.01489,-0.35083,-15.625,157.89795,-162.96387
228753,-0.43682,-0.53384,0.14809,0.70633,0.03906,-0.24072,-0.60864,-45.41016,195.00732,-230.22461
228797,-0.36714,-0.61874,0.0264,0.69159,-0.29053,-0.88452,-1.02197,-36.07178,282.77588,-328.24707
228838,-0.27257,-0.68472,-0.11489,0.66355,-0.06519,-1.50684,-1.48682,-62.80518,293.396,-429.13818
228878,-0.13573,-0.72335,-0.28759,0.61012,-0.11987,-2.40967,-1.84766,-55.05371,331.17676,-574.27979
228918,0.01937,-0.69094,-0.46956,0.54623,-1.0625,-3.84839,-1.91211,-54.80957,143.85986,-632.56836
228958,0.13067,-0.57922,-0.62146,0.50778,-1.17603,-3.75049,-0.93164,-83.19092,-23.92578,-594.48242
229002,0.20233,-0.43585,-0.73705,0.47168,-1.10376,-3.35254,-0.21045,-50.78125,-73.91357,-428.6499
229043,0.21866,-0.32193,-0.80539,0.44332,-0.78882,-2.43066,0.66016,-130.5542,-122.37549,-345.39795
229083,0.2266,-0.24334,-0.85165,0.40094,-1.22754,-2.13013,0.28979,-122.00928,-44.98291,-240.17334
229123,0.21039,-0.19403,-0.87571,0.38451,-1.00659,-1.35522,0.56885,-79.71191,-54.80957,-138.61084
229163,0.20067,-0.16477,-0.88833,0.37427,-0.9646,-1.19165,0.43823,-51.57471,-39.67285,-92.5293
229207,0.17621,-0.15257,-0.89068,0.38599,-0.63623,-0.65332,0.15479,-5.49316,-53.03955,-4.94385
229248,0.15712,-0.15123,-0.89028,0.39557,-0.03125,-0.79932,-0.29761,-11.1084,-32.34863,3.84521
229288,0.14703,-0.15259,-0.8892,0.4013,0.25244,-0.78857,-0.76416,4.94385,-17.51709,15.38086
229327,0.15179,-0.15602,-0.88861,0.39951,0.20605,-0.72168,-0.73535,-0.12207,32.16553,7.50732
229368,0.1601,-0.16026,-0.88771,0.39658,0.2063,-0.84692,-0.69019,-2.31934,20.26367,-0.12207
229408,0.16703,-0.16031,-0.88691,0.3955,0.07861,-0.72461,-0.56006,-1.40381,19.59229,-11.96289
229452,0.17124,-0.15915,-0.88729,0.39332,0.03394,-0.74731,-0.67285,2.2583,13.18359,-12.20703
229493,0.17353,-0.15732,-0.88817,0.39105,0.02954,-0.67261,-0.5979,-7.93457,10.43701,-15.38086
229533,0.17819,-0.1588,-0.8885,0.38759,-0.01172,-0.68433,-0.60229,-6.83594,19.65332,-8.72803
229573,0.17828,-0.1611,-0.8898,0.38359,0.07495,-0.77539,-0.59253,-15.56396,9.64355,-1.64795
229613,0.18134,-0.16431,-0.88966,0.38112,0.08569,-0.68872,-0.58301,-8.23975,16.23535,-3.35693
229658,0.18247,-0.16488,-0.89086,0.37751,0.1001,-0.62891,-0.58423,-6.83594,11.90186,-7.50732
229698,0.18243,-0.16511,-0.89256,0.37338,0.17285,-0.75293,-0.65454,-13.30566,-0.36621,-6.28662
229738,0.18627,-0.16468,-0.8931,0.37037,0.15063,-0.6604,-0.58984,-9.64355,18.31055,-11.23047
229778,0.18937,-0.16399,-0.89432,0.36615,0.09521,-0.75146,-0.66235,-7.75146,5.85938,-12.146
229818,0.19316,-0.16259,-0.89451,0.36433,0.0708,-0.6665,-0.5542,-3.23486,16.41846,-16.41846
229862,0.19363,-0.1609,-0.896,0.36116,0.11011,-0.70483,-0.65381,-7.69043,7.01904,-11.47461
229903,0.19697,-0.16065,-0.89598,0.35951,0.052,-0.64819,-0.54712,-5.67627,16.23535,-13.3667
229943,0.19652,-0.15997,-0.89724,0.35689,0.08594,-0.70435,-0.65234,-9.0332,8.8501,-9.33838
229983,0.19949,-0.16091,-0.89704,0.35532,0.07373,-0.66577,-0.58936,-6.5918,12.81738,-9.52148
230023,0.19915,-0.16042,-0.89827,0.35263,0.10864,-0.74121,-0.6582,-10.31494,3.90625,-10.80322
230068,0.20126,-0.15895,-0.89898,0.35027,0.10303,-0.68311,-0.61255,-6.95801,10.92529,-14.34326
230108,0.20182,-0.15786,-0.90005,0.34768,0.10327,-0.71143,-0.6687,-9.76563,7.38525,-11.59668
230148,0.20417,-0.15654,-0.90074,0.34512,0.10645,-0.69141,-0.61377,-7.38525,11.90186,-15.50293
230188,0.20607,-0.15522,-0.90135,0.34297,0.05518,-0.75049,-0.61768,-9.27734,13.00049,-13.97705
230228,0.208,-0.15407,-0.90176,0.34126,0.05566,-0.68384,-0.62866,-5.06592,9.33838,-15.25879
230273,0.20789,-0.15256,-0.90293,0.33889,0.08423,-0.74414,-0.6272,-7.75146,9.82666,-11.59668
230313,0.20881,-0.15155,-0.9032,0.33806,0.09106,-0.67432,-0.60229,-5.18799,4.27246,-14.4043
230353,0.20955,-0.15011,-0.90385,0.3365,0.07007,-0.698,-0.61206,-8.66699,13.42773,-13.48877
