t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
213258,-0.77026,-0.30454,-0.44534,0.33505,-0.30493,0.7019,0.38208,-8.42285,15.31982,-16.23535
213298,-0.76929,-0.3101,-0.44544,0.33202,-0.45996,0.71948,0.35425,-4.76074,31.86035,-30.51758
213337,-0.76366,-0.31776,-0.45212,0.32872,-0.1748,0.60449,0.24805,-4.15039,45.47119,-38.75732
213378,-0.75559,-0.32481,-0.46002,0.32954,-0.14063,0.44629,0.12573,1.28174,48.52295,-63.23242
213418,-0.7339,-0.3345,-0.48632,0.33109,-0.0769,0.20337,-0.12231,-4.15039,99.36523,-95.21484
213462,-0.6831,-0.33505,-0.54964,0.34005,0.0957,-0.12378,-0.42554,-10.31494,160.46143,-155.70068
213503,-0.60194,-0.31679,-0.63787,0.35646,-0.03564,-0.51709,-0.78662,-20.44678,249.08447,-239.56299
213543,-0.49326,-0.27703,-0.73009,0.37887,-0.24121,-1.01489,-1.14722,-18.73779,271.42334,-302.4292
213583,-0.34141,-0.2132,-0.82018,0.40238,-0.15601,-1.5498,-1.48755,-14.22119,355.52979,-424.74365
213623,-0.1593,-0.10707,-0.88441,0.42144,-0.28931,-2.55615,-1.88574,-15.625,314.94141,-566.52832
213667,0.02844,0.07527,-0.89537,0.43412,-0.74194,-3.41357,-1.4873,-0.24414,142.8833,-658.5083
213708,0.11755,0.26804,-0.85446,0.42528,-1.19238,-3.88281,-0.69727,5.61523,-70.49561,-623.47412
213748,0.14734,0.43222,-0.79336,0.39835,-0.97095,-2.98804,-0.24829,-2.2583,-151.85547,-454.10156
213788,0.13714,0.55504,-0.74252,0.34411,-0.46436,-2.18384,0.23828,-85.26611,-194.33594,-340.94238
213828,0.14131,0.62784,-0.70579,0.2904,-0.78784,-1.67896,0.40186,-83.8623,-127.92969,-231.62842
213873,0.137,0.67565,-0.68203,0.23704,-0.78784,-1.40283,0.42847,-100.83008,-71.96045,-144.16504
213913,0.12978,0.70064,-0.66767,0.20761,-0.79175,-1.05713,0.28833,-29.90723,-44.18945,-79.46777
213953,0.11544,0.71173,-0.66322,0.19205,-0.49219,-0.96362,0.26465,-39.61182,-49.98779,-32.83691
213993,0.09848,0.7137,-0.66429,0.19049,-0.28223,-0.83765,-0.11841,4.94385,-4.15039,-6.10352
214033,0.07123,0.71393,-0.66918,0.18454,0.09717,-0.77612,-0.46484,-4.08936,-74.52393,8.17871
214077,0.05451,0.7106,-0.67144,0.1946,0.25439,-0.77539,-0.57446,13.12256,8.78906,1.77002
214118,0.03998,0.71078,-0.672,0.19554,0.35425,-0.76831,-0.76636,0.85449,-33.02002,-1.64795
214158,0.03772,0.70959,-0.66915,0.20956,0.1709,-0.71875,-0.69458,6.22559,42.84668,-15.56396
214198,0.03169,0.71049,-0.66597,0.21751,0.0354,-0.72046,-0.69995,-0.79346,-4.57764,-16.6626
214238,0.02786,0.71093,-0.664,0.22258,0.09644,-0.74683,-0.5979,-12.08496,21.60645,-17.51709
214282,0.01681,0.71245,-0.66277,0.22246,-0.05615,-0.69263,-0.60059,-13.18359,-22.27783,-12.39014
214323,0.0092,0.71276,-0.66181,0.22479,0.03052,-0.7583,-0.54663,-8.97217,11.96289,-12.20703
214363,-0.00075,0.71287,-0.6616,0.22523,0.06689,-0.71313,-0.56714,-15.07568,-21.42334,-5.43213
214403,-0.00664,0.71179,-0.6616,0.22854,0.13818,-0.73999,-0.5603,-7.99561,15.74707,-9.70459
214447,-0.01405,0.71176,-0.66082,0.23055,0.09644,-0.66699,-0.60132,-10.98633,-12.69531,-8.91113
214488,-0.01667,0.71113,-0.65944,0.23616,0.07959,-0.67114,-0.65771,-5.37109,19.04297,-14.34326
214528,-0.02124,0.71221,-0.65715,0.23893,0.08325,-0.65942,-0.6814,-5.06592,-1.83105,-14.22119
214568,-0.02555,0.71271,-0.65555,0.2414,0.02148,-0.65332,-0.62549,-10.13184,5.98145,-11.59668
214608,-0.03003,0.71282,-0.65483,0.24253,0.08081,-0.73145,-0.62622,-8.42285,8.30078,-10.86426
214652,-0.03512,0.71223,-0.65347,0.2472,0.00757,-0.63916,-0.61963,-7.14111,4.94385,-12.146
214693,-0.04021,0.71312,-0.65216,0.24731,0.104,-0.69092,-0.65845,-7.14111,7.87354,-11.65771
214733,-0.04251,0.71292,-0.65086,0.25088,0.04736,-0.66748,-0.63892,-11.35254,10.55908,-12.20703
214773,-0.04525,0.71373,-0.6498,0.25087,0.12915,-0.69092,-0.65503,-13.61084,5.5542,-11.71875
214813,-0.04548,0.71351,-0.64776,0.25667,0.0271,-0.64258,-0.60229,-7.75146,16.54053,-16.6626
214857,-0.04817,0.71491,-0.64535,0.25834,0.0769,-0.67407,-0.67114,-10.43701,4.45557,-16.96777
214898,-0.05036,0.71622,-0.64287,0.26046,0.03979,-0.69385,-0.64063,-8.91113,9.58252,-17.76123
214938,-0.05373,0.71757,-0.64056,0.26176,0.03076,-0.69409,-0.66309,-9.64355,3.11279,-16.72363
214978,-0.0569,0.71873,-0.63832,0.26338,0.03174,-0.68506,-0.59912,-5.5542,13.24463,-16.23535
215018,-0.05904,0.71933,-0.63646,0.26578,-0.01514,-0.68677,-0.67603,-9.58252,7.93457,-15.93018
215062,-0.0634,0.72015,-0.6345,0.2672,0.04932,-0.70068,-0.6311,-6.71387,5.43213,-15.38086
215103,-0.06677,0.7216,-0.63234,0.26762,0.0459,-0.68481,-0.66602,-10.37598,2.19727,-15.56396
