t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
83699,-0.37101,0.59106,-0.24226,0.67152,-0.21387,-0.89941,-0.26343,-7.56836,10.92529,-13.61084
83740,-0.37156,0.59219,-0.25543,0.66531,-0.23193,-0.87891,-0.30615,-9.15527,2.19727,-14.83154
83780,-0.37178,0.59563,-0.26748,0.65734,-0.26367,-0.87036,-0.32104,-9.39941,0.97656,-14.28223
83820,-0.37163,0.60074,-0.28,0.64748,-0.26904,-0.80762,-0.41064,-18.31055,-3.90625,-15.99121
83865,-0.36775,0.61202,-0.29476,0.6324,-0.34863,-0.8252,-0.52295,-28.56445,-13.30566,-19.04297
83905,-0.36444,0.62502,-0.30735,0.61538,-0.37573,-0.823,-0.51978,-32.04346,-32.71484,-18.37158
83945,-0.36117,0.64551,-0.31698,0.59078,-0.37671,-0.74316,-0.62646,-48.33984,-60.72998,-24.41406
83985,-0.35569,0.67179,-0.32696,0.55849,-0.38281,-0.76001,-0.69702,-64.02588,-76.29395,-15.68604
84025,-0.34769,0.70074,-0.33782,0.52017,-0.42651,-0.74097,-0.82178,-79.65088,-80.68848,-14.22119
84070,-0.33671,0.73592,-0.3495,0.46854,-0.52026,-0.69946,-0.92334,-89.72168,-109.74121,-12.3291
84110,-0.32568,0.77226,-0.35654,0.40873,-0.60327,-0.75977,-1.03809,-118.46924,-152.34375,-9.46045
84150,-0.31491,0.81113,-0.35944,0.33216,-0.68433,-0.83105,-1.18384,-129.82178,-181.09131,2.0752
84190,-0.3023,0.84451,-0.36311,0.24534,-0.81812,-0.97095,-1.30884,-146.60645,-199.89014,25.32959
84230,-0.29029,0.86982,-0.36621,0.14715,-0.95874,-1.00757,-1.30347,-157.22656,-226.07422,46.93604
84275,-0.27464,0.88512,-0.37049,0.02225,-1.02563,-1.18018,-1.41357,-172.30225,-266.54053,78.24707
84315,-0.26253,0.88276,-0.37306,-0.0962,-1.0603,-1.2002,-1.21191,-161.74316,-271.72852,111.51123
84355,-0.24979,0.86361,-0.37932,-0.21102,-1.1333,-1.36694,-0.99194,-155.63965,-249.45068,145.01953
84395,-0.23424,0.83002,-0.39344,-0.31309,-1.3103,-1.09741,-0.80566,-133.8501,-237.06055,186.76758
84435,-0.21433,0.78265,-0.40785,-0.4145,-1.23608,-1.2168,-0.62891,-135.43701,-251.15967,205.44434
84480,-0.19136,0.71661,-0.4273,-0.51371,-1.20947,-1.16357,-0.24976,-95.58105,-203.55225,236.87744
84520,-0.16861,0.64798,-0.44941,-0.58851,-1.20874,-1.08862,-0.22485,-76.53809,-223.81592,257.20215
84560,-0.14999,0.56707,-0.4724,-0.65528,-0.5918,-0.93213,0.02881,-31.06689,-200.92773,264.64844
84600,-0.12533,0.49049,-0.49721,-0.70223,-0.75439,-0.78101,0.21143,-21.91162,-153.56445,268.98193
84640,-0.09665,0.40803,-0.51919,-0.74245,-0.53003,-1.04834,0.3457,4.3335,-176.26953,287.8418
84684,-0.05811,0.29512,-0.55377,-0.77427,0.0957,-0.80078,0.50171,68.42041,-166.01563,311.64551
84725,-0.0128,0.19673,-0.58865,-0.78182,-0.19214,-0.61865,0.51147,77.0874,-136.41357,305.05371
84765,0.03288,0.09174,-0.61981,-0.77651,0.2854,-0.78955,0.27612,112.30469,-140.44189,301.51367
84805,0.10115,-0.00892,-0.65622,-0.74545,0.24976,-0.61548,0.25952,141.6626,-61.03516,343.13965
84849,0.18434,-0.12501,-0.68456,-0.69166,0.82422,-0.64136,0.10083,133.72803,-114.07471,295.53223
