t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
44196,-0.70534,0.54961,-0.43592,-0.08383,-0.27319,-0.89355,-0.24268,-4.57764,12.146,-14.5874
44240,-0.69964,0.56116,-0.43274,-0.07043,-0.27783,-0.90259,-0.25586,-4.45557,12.51221,-14.03809
44280,-0.69477,0.57068,-0.42977,-0.05948,-0.27808,-0.89014,-0.21948,-5.5542,8.91113,-14.22119
44320,-0.68989,0.57987,-0.42668,-0.04872,-0.25537,-0.90112,-0.24341,-3.84521,14.4043,-12.93945
44361,-0.68428,0.58836,-0.42517,-0.03796,-0.28052,-0.86987,-0.2229,-6.7749,13.5498,-14.70947
44401,-0.67904,0.59698,-0.42232,-0.02812,-0.27124,-0.95093,-0.23608,-8.54492,12.39014,-13.91602
44445,-0.67301,0.60577,-0.42007,-0.01629,-0.27368,-0.8728,-0.20703,-5.98145,13.3667,-14.64844
44486,-0.66851,0.61306,-0.41693,-0.00715,-0.2832,-0.91553,-0.17993,-7.99561,6.65283,-15.01465
44526,-0.66479,0.61992,-0.41278,0.00139,-0.27368,-0.92993,-0.19458,-4.21143,9.58252,-15.38086
44566,-0.66083,0.62599,-0.40985,0.00996,-0.29419,-0.88379,-0.21313,-6.10352,5.85938,-15.01465
44606,-0.65649,0.6332,-0.40547,0.01699,-0.24658,-0.90771,-0.32959,-7.32422,2.92969,-17.02881
44650,-0.64867,0.64207,-0.40364,0.02584,-0.34326,-0.81763,-0.38599,-12.93945,13.79395,-15.68604
44691,-0.64001,0.65201,-0.40135,0.0285,-0.28662,-0.73071,-0.479,-20.99609,-9.33838,-16.96777
44731,-0.62825,0.66596,-0.39702,0.02829,-0.28662,-0.66553,-0.63281,-31.61621,-6.16455,-19.9585
44771,-0.61162,0.68346,-0.39342,0.02548,-0.36523,-0.69629,-0.77173,-44.25049,-18.67676,-24.96338
44811,-0.59589,0.70461,-0.38061,0.01406,-0.32471,-0.68262,-0.88672,-60.85205,-59.75342,-31.92139
44855,-0.57599,0.73235,-0.35841,-0.0086,-0.42358,-0.67554,-0.94434,-86.05957,-75.01221,-34.36279
44896,-0.55198,0.76073,-0.33431,-0.03852,-0.34375,-0.76953,-1.04346,-116.08887,-97.59521,-26.06201
44936,-0.52178,0.78993,-0.30779,-0.07517,-0.41675,-0.80859,-1.14429,-137.51221,-108.94775,-21.91162
44976,-0.48742,0.81757,-0.27615,-0.11986,-0.47485,-0.89697,-1.2522,-152.89307,-136.47461,-20.93506
45016,-0.45038,0.8408,-0.23914,-0.17221,-0.58667,-0.92969,-1.31299,-166.80908,-161.56006,-13.12256
45060,-0.40309,0.85865,-0.19032,-0.24626,-0.62476,-1.18237,-1.33667,-187.74414,-216.6748,1.34277
45101,-0.35819,0.86245,-0.14476,-0.3218,-0.62451,-1.04053,-1.28027,-185.66895,-222.41211,30.15137
45141,-0.3037,0.8589,-0.10554,-0.39439,-0.8689,-1.39746,-1.22949,-201.11084,-227.11182,52.00195
45181,-0.25058,0.8404,-0.07101,-0.47173,-0.81421,-1.1001,-1.09229,-167.78564,-237.60986,83.25195
