t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
58715,-0.3185,0.78663,-0.25266,0.46104,-0.19849,-0.92505,-0.24316,-8.54492,9.70459,-14.83154
58756,-0.32336,0.78421,-0.25937,0.45804,-0.20923,-0.9104,-0.25635,-6.89697,13.97705,-12.69531
58796,-0.32762,0.78192,-0.26621,0.455,-0.2356,-0.91846,-0.24268,-8.8501,9.64355,-13.5498
58836,-0.33219,0.78016,-0.27208,0.45122,-0.19556,-0.89722,-0.24536,-8.36182,9.76563,-14.46533
58876,-0.33567,0.77802,-0.27844,0.44845,-0.21729,-0.92188,-0.25171,-9.33838,12.26807,-13.73291
58916,-0.33966,0.77607,-0.2848,0.44481,-0.23364,-0.89453,-0.23853,-8.48389,8.60596,-11.71875
58956,-0.34358,0.77443,-0.29087,0.44072,-0.20044,-0.9082,-0.2356,-9.82666,6.89697,-13.00049
58996,-0.34721,0.7728,-0.29656,0.43694,-0.23169,-0.90479,-0.26587,-8.54492,7.62939,-14.03809
59036,-0.35061,0.77183,-0.30212,0.43209,-0.24634,-0.89941,-0.29102,-10.37598,4.08936,-14.16016
59076,-0.35354,0.77244,-0.30688,0.4252,-0.26099,-0.86597,-0.32739,-10.25391,-2.50244,-14.83154
59116,-0.35479,0.77505,-0.31189,0.41565,-0.29224,-0.83862,-0.44092,-19.40918,-6.16455,-15.31982
59156,-0.35444,0.78031,-0.31578,0.40298,-0.30225,-0.76367,-0.50562,-19.9585,-14.77051,-20.1416
59196,-0.35139,0.78924,-0.31893,0.3854,-0.36914,-0.71875,-0.61035,-34.5459,-28.93066,-19.16504
59236,-0.34594,0.80274,-0.32023,0.36058,-0.3938,-0.73901,-0.68604,-45.28809,-49.49951,-21.66748
59276,-0.33853,0.81947,-0.32058,0.32821,-0.3999,-0.6897,-0.80347,-65.42969,-65.85693,-16.35742
59316,-0.32548,0.83804,-0.32209,0.29092,-0.44897,-0.8252,-0.89575,-79.1626,-73.73047,-14.64844
59356,-0.31346,0.85768,-0.32131,0.24395,-0.58887,-0.68213,-1.00928,-89.78271,-106.99463,-7.14111
59396,-0.29637,0.87816,-0.32101,0.18594,-0.76636,-0.87329,-1.13916,-116.76025,-131.04248,1.0376
59436,-0.28133,0.89675,-0.31731,0.11238,-0.76318,-0.78955,-1.14453,-123.10791,-182.18994,15.625
59476,-0.26391,0.91079,-0.31134,0.02241,-0.87646,-0.9314,-1.23584,-151.24512,-213.80615,32.04346
59516,-0.24017,0.91585,-0.30872,-0.06972,-0.92773,-1.14453,-1.37866,-159.11865,-198.73047,68.48145
59556,-0.21738,0.90837,-0.31022,-0.16735,-1.1709,-1.09668,-1.3877,-156.98242,-244.87305,92.65137
59596,-0.1873,0.88965,-0.31371,-0.26768,-1.04053,-1.44946,-1.25073,-168.21289,-234.19189,133.48389
59636,-0.16273,0.85598,-0.32612,-0.36206,-1.14111,-1.2207,-0.99609,-135.55908,-218.81104,169.49463
59676,-0.13145,0.81348,-0.33982,-0.44958,-1.30005,-1.4978,-0.80225,-155.82275,-241.69922,184.38721
59715,-0.10699,0.75355,-0.35541,-0.53947,-1.00342,-1.17188,-0.45923,-111.08398,-240.17334,215.51514
59756,-0.07414,0.69067,-0.37662,-0.61013,-1.00366,-1.21704,-0.33521,-102.96631,-220.03174,240.1123
59796,-0.04277,0.61732,-0.40061,-0.67323,-0.81006,-1.08398,-0.0459,-62.19482,-188.29346,255.92041
59841,-0.00705,0.52567,-0.43641,-0.72787,-0.83105,-1.04956,0.15356,-33.38623,-230.77393,285.64453
59881,0.02707,0.42928,-0.47417,-0.76602,-0.42041,-1.01953,0.19312,24.6582,-195.61768,318.96973
59921,0.06675,0.3305,-0.52175,-0.78149,-0.51367,-0.63159,0.40161,45.95947,-181.03027,318.90869
59961,0.10826,0.22761,-0.56299,-0.78495,0.2146,-0.70581,0.23975,92.40723,-149.6582,307.9834
60001,0.16899,0.13504,-0.60739,-0.76217,0.04077,-0.52368,0.34326,104.30908,-80.62744,320.55664
60046,0.2439,0.03168,-0.64894,-0.71765,0.42798,-0.48169,0.25781,122.98584,-73.05908,308.83789
60086,0.31374,-0.05444,-0.67849,-0.65945,0.41479,-0.66895,0.11646,122.00928,-76.11084,300.29297
60126,0.38781,-0.12695,-0.70371,-0.57871,2.0564,0.31909,0.0835,163.33008,51.75781,324.40186
60166,0.47979,-0.16839,-0.68126,-0.52342,1.11035,-0.18359,0.10229,-9.39941,87.58545,215.39307
60206,0.51609,-0.21025,-0.66721,-0.49082,1.87231,0.06421,0.39941,1.70898,-21.66748,120.72754
60250,0.52144,-0.23463,-0.66043,-0.48323,1.80908,0.22876,0.4502,-10.43701,-8.42285,-13.5498
60291,0.52293,-0.22798,-0.65227,-0.49572,0.93042,0.13721,0.46313,-22.70508,12.75635,-45.47119
60331,0.52137,-0.22295,-0.64439,-0.50976,0.80078,0.28833,0.26831,-21.72852,16.29639,-25.39063
