t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
202725,-0.55397,0.79042,0.05252,0.24945,-0.19141,-0.9978,-0.06958,-1.83105,-0.79346,-14.95361
202764,-0.55758,0.78977,0.05016,0.2439,-0.18726,-0.95923,-0.08813,-2.56348,-6.40869,-16.54053
202805,-0.56091,0.78962,0.04834,0.23701,-0.16382,-0.93945,-0.09717,-2.44141,-7.32422,-14.5874
202846,-0.56364,0.78974,0.04686,0.23035,-0.16919,-0.97192,-0.09717,-4.08936,-9.09424,-16.8457
202888,-0.56623,0.78978,0.04579,0.22399,-0.15942,-0.9812,-0.07886,-3.84521,-4.88281,-17.57813
202930,-0.56951,0.78888,0.04353,0.21922,-0.2019,-0.97266,-0.09937,-1.34277,-0.24414,-16.60156
202971,-0.57282,0.78809,0.04083,0.21391,-0.19409,-0.94702,-0.10059,-4.27246,-3.78418,-14.64844
203012,-0.57532,0.78792,0.03782,0.20829,-0.18115,-0.97461,-0.08911,-4.94385,-0.12207,-13.06152
203053,-0.5784,0.78705,0.03457,0.20356,-0.20923,-0.95923,-0.09424,0.06104,-1.34277,-13.79395
203095,-0.58064,0.78729,0.03365,0.1963,-0.16846,-0.97705,-0.08472,-7.56836,-13.06152,-15.13672
203136,-0.58314,0.7868,0.03239,0.19099,-0.17041,-0.96948,-0.10864,0.12207,-0.73242,-13.42773
203176,-0.58553,0.78628,0.03056,0.18604,-0.1853,-0.96484,-0.06934,-5.06592,-5.5542,-15.86914
203218,-0.58772,0.78574,0.02967,0.18151,-0.18335,-1.00854,-0.10596,0.36621,-2.0752,-16.05225
203257,-0.59125,0.78409,0.0284,0.17733,-0.21558,-0.93994,-0.08228,0.79346,-2.86865,-16.35742
203300,-0.59327,0.78387,0.02744,0.17162,-0.18726,-0.99072,-0.0874,-2.19727,-7.01904,-13.06152
203342,-0.59605,0.78286,0.02606,0.16675,-0.18237,-0.95532,-0.09106,-0.18311,-0.18311,-12.87842
203382,-0.59803,0.78237,0.02364,0.16226,-0.17627,-0.96265,-0.09668,-4.94385,-3.479,-12.26807
203423,-0.59997,0.78179,0.02204,0.15807,-0.15015,-0.98901,-0.10522,-1.95313,1.0376,-14.16016
203463,-0.60325,0.77965,0.01846,0.15656,-0.21118,-0.92358,-0.10156,0.73242,9.0332,-12.146
203505,-0.60544,0.77854,0.01539,0.15397,-0.19629,-1.0166,-0.06226,-1.34277,0.48828,-14.77051
203546,-0.60894,0.77635,0.01359,0.15139,-0.19238,-0.94897,-0.0354,0.48828,0.18311,-14.22119
203587,-0.61127,0.77523,0.0138,0.14769,-0.08521,-0.97168,-0.02393,-3.23486,-9.64355,-17.8833
203627,-0.61261,0.77458,0.01763,0.1451,-0.13574,-0.9624,-0.03003,-8.36182,-12.39014,-27.03857
203670,-0.61284,0.77435,0.02439,0.14437,-0.05786,-1.03589,-0.01123,-2.2583,-12.08496,-35.5835
203711,-0.61476,0.77241,0.03386,0.14468,-0.08667,-1.01758,0.04175,-1.46484,-15.25879,-42.5415
203751,-0.61688,0.76987,0.04401,0.14645,-0.01392,-1.09863,0.08887,-0.48828,-10.43701,-43.45703
203791,-0.62207,0.76377,0.05239,0.15351,0.07495,-1.02661,0.10034,14.95361,12.87842,-42.72461
203832,-0.63003,0.7544,0.05596,0.16564,-0.03003,-1.13184,0.09229,24.53613,27.22168,-48.46191
