t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
371720,0.52386,0.18826,0.338,-0.75665,-0.79321,-0.32227,0.01099,-23.80371,-18.00537,-9.64355
371765,0.52548,0.18091,0.35191,-0.75095,-0.88745,-0.26733,0.0271,-37.8418,-50.10986,-7.93457
371805,0.53332,0.16094,0.36118,-0.74555,-0.8186,-0.28296,-0.04468,-55.35889,-74.40186,-4.08936
371845,0.54242,0.14419,0.37693,-0.73453,-0.90332,-0.26636,-0.06689,-66.58936,-47.11914,6.28662
371885,0.55398,0.12578,0.39487,-0.71972,-1.00928,-0.229,-0.14233,-84.7168,-60.79102,5.5542
371925,0.56888,0.10377,0.41784,-0.69832,-1.18848,-0.34521,-0.19067,-111.93848,-57.92236,24.29199
371970,0.59059,0.07415,0.44817,-0.66444,-1.21021,-0.43774,-0.15283,-131.16455,-61.40137,37.53662
372010,0.60861,0.0447,0.47901,-0.62831,-1.39136,-0.74121,-0.16138,-154.90723,-52.67334,38.81836
372050,0.62607,0.00647,0.50893,-0.58789,-1.54932,-0.96777,-0.15332,-159.85107,-66.10107,35.70557
372090,0.64018,-0.0343,0.53786,-0.54436,-1.88232,-1.51514,-0.28052,-177.73438,-59.14307,35.88867
372130,0.65876,-0.08488,0.55884,-0.4931,-2.15161,-1.48901,-0.21875,-203.43018,-142.45605,44.98291
372175,0.6838,-0.15326,0.57572,-0.41726,-1.44165,-1.55005,-0.64917,-232.72705,-105.34668,66.40625
372215,0.69625,-0.23408,0.5894,-0.33118,-1.23438,-1.96997,-0.66699,-325.19531,-212.03613,61.64551
372255,0.71634,-0.32763,0.57063,-0.22477,-0.47388,-1.21655,-0.13745,-299.43848,-247.00928,92.22412
372295,0.73411,-0.39411,0.53798,-0.11388,-0.22241,-1.1499,-0.3064,-253.72314,-244.50684,155.88379
372335,0.72974,-0.42817,0.5298,-0.00982,-0.0686,-1.55811,-1.02368,-166.3208,-84.41162,211.48682
372380,0.69794,-0.44883,0.54709,0.09355,-0.11646,-1.16211,-1.07471,-213.37891,-82.03125,218.62793
372420,0.66268,-0.47343,0.54477,0.19125,0.00708,-1.27368,-0.76807,-226.92871,-88.50098,193.54248
372460,0.62067,-0.49575,0.53931,0.27344,-0.19531,-1.2002,-0.68433,-218.62793,-60.05859,177.49023
372500,0.57654,-0.50986,0.53097,0.34977,-0.18848,-1.19971,-0.65552,-205.99365,-73.6084,184.63135
372540,0.52658,-0.52028,0.52471,0.41634,-0.39063,-1.33594,-0.51807,-189.7583,-21.11816,183.83789
372585,0.45679,-0.53274,0.53097,0.47141,-0.66016,-1.72705,-0.39258,-193.35938,82.51953,192.13867
372625,0.37126,-0.56637,0.53977,0.49666,-1.11548,-2.62915,0.11987,-217.89551,201.35498,122.68066
372665,0.29795,-0.60728,0.51596,0.52234,-1.13916,-1.84985,0.63452,-271.11816,33.44727,40.95459
372705,0.26337,-0.64848,0.46453,0.5394,-1.57861,-1.01831,1.40381,-177.85645,93.99414,-97.10693
372745,0.2432,-0.67391,0.39948,0.56899,-1.80786,-1.21069,1.29053,-189.88037,-65.18555,-49.07227
372790,0.23422,-0.68448,0.35258,0.59072,-1.16943,-0.71387,1.21484,-86.66992,72.44873,-26.18408
372830,0.22547,-0.69125,0.32511,0.60189,-0.92114,-0.29614,1.04297,-70.55664,-10.80322,-16.60156
372870,0.22097,-0.6887,0.30303,0.61778,-0.67334,-0.4126,0.82666,-44.67773,26.7334,-2.92969
372910,0.22132,-0.6868,0.28819,0.62682,-0.81738,-0.30615,0.66333,-31.55518,-24.59717,-3.66211
372950,0.22753,-0.6767,0.27147,0.64284,-0.62524,-0.33105,0.50195,-17.63916,-13.67188,-2.99072
372990,0.23459,-0.67738,0.26307,0.64308,-0.83032,-0.35181,0.52295,10.00977,31.79932,-8.30078
373030,0.24753,-0.67805,0.25996,0.63877,-0.78687,-0.27002,0.30957,28.44238,28.44238,-24.10889
373070,0.26384,-0.68116,0.25834,0.62952,-1.10815,-0.20483,0.29907,34.5459,16.11328,-31.55518
373110,0.27928,-0.67639,0.25088,0.63102,-0.98315,-0.17944,0.2124,8.54492,-13.61084,-31.31104
373149,0.2907,-0.67555,0.24641,0.62852,-0.98145,-0.1106,0.22437,16.96777,19.34814,-23.37646
373190,0.29807,-0.67923,0.24736,0.62068,-0.97266,-0.06836,0.18481,16.96777,33.02002,-20.62988
373230,0.30388,-0.68344,0.24626,0.61364,-0.99658,-0.09619,0.17847,7.50732,26.79443,-22.94922
373274,0.30983,-0.68668,0.24213,0.60867,-0.98291,-0.12769,0.17456,0.85449,14.16016,-20.1416
373315,0.31455,-0.68807,0.23827,0.60619,-0.99731,-0.16113,0.20435,-0.48828,19.40918,-14.70947
373355,0.31586,-0.69022,0.23446,0.60456,-0.99023,-0.18115,0.2334,-9.76563,11.90186,-10.86426
373395,0.31725,-0.69057,0.22857,0.60568,-0.93384,-0.20459,0.24585,-12.63428,11.04736,-12.146
373435,0.31917,-0.69168,0.22392,0.60515,-0.99365,-0.16235,0.30493,-5.7373,14.16016,-11.71875
373479,0.32105,-0.69073,0.21882,0.60709,-0.95947,-0.16211,0.26855,-10.74219,4.76074,-12.57324
373520,0.32333,-0.68995,0.21261,0.60898,-0.9646,-0.2019,0.25781,-8.8501,6.71387,-13.5498
373560,0.3263,-0.68814,0.20735,0.61124,-0.95874,-0.19897,0.25439,-6.04248,-2.38037,-11.35254
373600,0.32891,-0.68635,0.20129,0.61389,-0.93872,-0.20386,0.24243,-9.0332,3.35693,-13.61084
373640,0.3314,-0.68581,0.1964,0.61473,-0.95898,-0.17725,0.27539,-8.17871,9.52148,-14.34326
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
373684,0.33367,-0.68486,0.19164,0.61606,-0.96069,-0.17578,0.28784,-7.56836,7.69043,-12.20703
