t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
358719,-0.22906,0.42668,-0.05789,-0.87106,-0.92456,-0.35571,0.26367,-7.93457,9.70459,-12.63428
358760,-0.23277,0.43775,-0.05105,-0.865,-0.90479,-0.36133,0.24854,-7.38525,11.65771,-12.93945
358799,-0.2364,0.44816,-0.04411,-0.85904,-0.89526,-0.35498,0.23682,-9.15527,6.16455,-12.87842
358840,-0.23987,0.45822,-0.03676,-0.8531,-0.86597,-0.35571,0.22827,-9.27734,10.43701,-14.77051
358880,-0.24363,0.46788,-0.0293,-0.84705,-0.86597,-0.36548,0.21362,-9.70459,5.00488,-15.93018
358924,-0.24811,0.47673,-0.01949,-0.84108,-0.83887,-0.35083,0.20532,-10.92529,4.3335,-18.18848
358965,-0.25211,0.48434,-0.01208,-0.83567,-0.78833,-0.31396,0.16748,-9.15527,-0.30518,-18.18848
359005,-0.25559,0.49172,-0.00326,-0.83036,-0.7229,-0.31982,0.09497,-12.51221,-4.63867,-19.04297
359045,-0.25802,0.4973,0.00648,-0.82626,-0.76025,-0.22046,0.09009,-14.70947,-20.1416,-18.79883
359085,-0.25661,0.49606,0.01832,-0.82727,-0.6853,-0.20068,0.03638,-27.09961,-45.04395,-12.87842
359129,-0.24976,0.49259,0.0346,-0.83091,-0.67456,-0.18604,-0.09058,-36.9873,-56.57959,-2.62451
359170,-0.23651,0.49189,0.05097,-0.83435,-0.93433,-0.21069,-0.19556,-58.65479,-69.64111,15.68604
359210,-0.21174,0.48261,0.07971,-0.84411,-0.81763,-0.28247,-0.37207,-98.87695,-115.78369,14.03809
359250,-0.18724,0.48,0.11744,-0.84698,-1.53589,-0.53687,-0.32666,-118.04199,-59.81445,4.39453
359290,-0.15427,0.47966,0.15827,-0.84717,-1.75049,-0.70605,-0.42505,-157.2876,-69.03076,28.93066
359334,-0.10254,0.46981,0.22093,-0.84651,-1.93994,-1.32715,-0.37866,-203.91846,-126.28174,26.06201
359375,-0.04832,0.44559,0.28897,-0.84394,-2.21265,-1.97461,0.0813,-222.59521,-141.11328,34.42383
359415,0.01397,0.41082,0.35541,-0.83746,-1.64941,-1.82324,-0.10083,-228.69873,-143.73779,51.75781
359455,0.08945,0.37989,0.42878,-0.81268,-1.07764,-2.31348,-0.24048,-294.31152,-148.68164,94.54346
359495,0.16699,0.33249,0.50231,-0.77838,-0.50195,-1.51221,-0.18188,-271.91162,-165.40527,56.45752
359539,0.26003,0.2723,0.55886,-0.73657,-0.26074,-0.88013,-0.33252,-256.34766,-220.58105,142.7002
359580,0.34411,0.22504,0.59559,-0.68763,0.22095,-1.52881,-0.89526,-178.40576,-133.30078,142.63916
359620,0.41088,0.19513,0.62189,-0.63481,0.2312,-1.18555,-1.21997,-196.83838,-152.70996,162.8418
359660,0.48425,0.15937,0.64617,-0.56497,0.36426,-1.5105,-1.08789,-231.68945,-137.87842,176.87988
359700,0.53277,0.14029,0.67379,-0.48899,-0.03955,-1.40259,-0.69067,-208.80127,-27.64893,185.2417
359745,0.57703,0.12656,0.70008,-0.39691,-0.17285,-1.29077,-0.61255,-209.28955,-72.63184,190.67383
359785,0.61529,0.11032,0.71173,-0.31515,-0.19116,-1.4126,-0.47485,-215.82031,-44.43359,191.28418
