t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
303217,0.15845,-0.6852,-0.37729,0.59973,-0.93188,-0.36621,0.24585,-10.55908,8.11768,-11.35254
303257,0.15582,-0.68267,-0.3754,0.60448,-0.89258,-0.38818,0.25732,-7.99561,7.93457,-10.68115
303302,0.15429,-0.68095,-0.37247,0.6086,-0.8728,-0.40039,0.23242,-7.14111,9.76563,-11.53564
303342,0.15242,-0.67822,-0.37056,0.61326,-0.83667,-0.37085,0.21655,-7.93457,5.49316,-12.63428
303381,0.15105,-0.67464,-0.36899,0.61848,-0.81543,-0.34644,0.22119,-5.18799,-0.42725,-14.89258
303422,0.14883,-0.67054,-0.3683,0.62386,-0.77515,-0.32471,0.15576,-7.93457,1.95313,-15.44189
303462,0.14642,-0.66868,-0.36699,0.6272,-0.81689,-0.28809,0.10229,-9.8877,2.74658,-11.53564
303506,0.13628,-0.66544,-0.36708,0.63285,-0.73804,-0.25757,-0.00635,-21.24023,-23.62061,-7.14111
303547,0.12535,-0.66464,-0.36866,0.63502,-0.77734,-0.21777,-0.06665,-24.78027,1.77002,2.86865
303587,0.10922,-0.66807,-0.37188,0.63252,-0.75244,-0.38257,-0.10522,-53.71094,-17.27295,4.5166
303627,0.09002,-0.6641,-0.38317,0.63299,-0.81689,-0.36426,-0.03491,-58.34961,-28.13721,-3.41797
303667,0.06762,-0.66088,-0.3963,0.63107,-1.00757,-0.427,-0.04517,-79.3457,-31.06689,-8.54492
303711,0.03545,-0.65126,-0.41696,0.63038,-1.32104,-0.55151,-0.05225,-95.70313,-34.05762,0.73242
303752,0.00591,-0.65279,-0.43357,0.61845,-1.58594,-0.82324,-0.06885,-113.58643,6.40869,12.69531
303792,-0.03083,-0.63971,-0.45718,0.61436,-1.95093,-1.02539,0.14917,-129.76074,-101.86768,-6.5918
303832,-0.07026,-0.61546,-0.48114,0.61757,-1.62671,-1.2395,0.06763,-113.58643,-54.99268,-7.93457
