t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
288178,-0.18525,-0.39432,-0.3198,0.83938,-0.92773,-0.34912,0.28369,-17.23531,-26.39112,6.24802
288218,-0.18262,-0.39908,-0.3254,0.83554,-0.92798,-0.35278,0.29468,-7.20215,12.3291,-9.52148
288258,-0.17987,-0.40473,-0.33041,0.83144,-0.92139,-0.33813,0.2749,-7.01904,11.23047,-11.23047
288298,-0.17713,-0.40833,-0.33549,0.82823,-0.90552,-0.354,0.29297,-6.83594,6.53076,-12.45117
288338,-0.17425,-0.41236,-0.33973,0.82511,-0.90088,-0.33887,0.28223,-6.10352,8.72803,-11.96289
288378,-0.17137,-0.4161,-0.34401,0.82206,-0.89429,-0.34497,0.26758,-6.04248,7.56836,-13.12256
288418,-0.16836,-0.41984,-0.34863,0.81883,-0.89673,-0.34595,0.24561,-6.22559,10.19287,-12.93945
288458,-0.1652,-0.42324,-0.35295,0.81586,-0.89819,-0.32715,0.26904,-6.65283,3.90625,-14.5874
288498,-0.16324,-0.42544,-0.35668,0.81349,-0.90967,-0.32129,0.23291,-5.18799,4.5166,-11.23047
288538,-0.16213,-0.43202,-0.36012,0.80871,-0.91504,-0.30103,0.16821,-10.92529,16.11328,-5.24902
288578,-0.16398,-0.43664,-0.36387,0.80416,-0.89331,-0.27979,0.14819,-14.52637,-5.7373,-2.19727
288618,-0.16828,-0.43715,-0.36785,0.80118,-0.79419,-0.25122,0.08813,-16.17432,-6.5918,-4.02832
288658,-0.17349,-0.43669,-0.37282,0.79802,-0.84644,-0.27197,-0.02124,-20.32471,-27.58789,-2.99072
288698,-0.18214,-0.43567,-0.37965,0.79341,-0.86182,-0.23267,-0.06299,-33.5083,-11.47461,7.62939
288738,-0.19391,-0.439,-0.38887,0.78428,-0.91553,-0.21631,-0.13428,-41.80908,-19.71436,11.2915
288778,-0.21132,-0.43612,-0.40305,0.77416,-1.05688,-0.26099,-0.2251,-71.77734,-30.82275,13.97705
288818,-0.23487,-0.43351,-0.4228,0.75814,-1.13599,-0.29053,-0.25391,-93.81104,-22.33887,25.5127
288858,-0.25961,-0.42801,-0.44852,0.73815,-1.41138,-0.53784,-0.1626,-114.07471,-23.01025,17.21191
288898,-0.28806,-0.41177,-0.47484,0.72015,-1.89771,-0.67969,0.19775,-127.56348,-66.89453,15.80811
288938,-0.32161,-0.38636,-0.49799,0.70422,-1.73438,-1.05713,0.29321,-123.41309,-47.05811,19.77539
288978,-0.34253,-0.36983,-0.52506,0.68325,-1.28906,-0.91235,0.17529,-129.63867,-3.60107,3.479
289018,-0.35148,-0.34575,-0.56418,0.65973,-1.24292,-1.15234,0.12061,-168.76221,-27.16064,-46.14258
289058,-0.37202,-0.29188,-0.60536,0.63763,-0.91968,-1.1792,0.25439,-185.79102,-93.38379,-51.14746
289098,-0.3928,-0.24605,-0.63177,0.61859,-0.62817,-0.12109,0.38647,-134.8877,-36.86523,-22.2168
289138,-0.4283,-0.21834,-0.64544,0.5907,-0.51172,-0.05835,0.32104,-182.00684,-89.2334,25.39063
289178,-0.47041,-0.17831,-0.65766,0.5577,-0.16821,-0.46045,0.17798,-145.62988,-87.40234,50.65918
