t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
216198,0.58132,-0.69318,0.21882,0.361,-0.85034,-0.34473,0.44849,-7.75146,10.00977,-14.83154
216238,0.58419,-0.68958,0.21817,0.36363,-0.85742,-0.35034,0.44409,-7.32422,9.21631,-12.69531
216278,0.58691,-0.68566,0.21688,0.36742,-0.83398,-0.33984,0.42822,-7.75146,4.88281,-12.75635
216318,0.58968,-0.68169,0.21675,0.37044,-0.85303,-0.31079,0.40991,-5.12695,9.46045,-12.146
216358,0.59209,-0.67852,0.21529,0.37325,-0.82227,-0.3833,0.41382,-10.31494,6.22559,-13.91602
216398,0.59425,-0.67527,0.21363,0.37665,-0.7793,-0.33154,0.41479,-10.25391,6.16455,-13.06152
216438,0.59633,-0.6723,0.21296,0.37905,-0.82275,-0.3457,0.43262,-8.8501,5.92041,-13.3667
216478,0.5989,-0.6685,0.21147,0.38253,-0.77246,-0.31543,0.42749,-6.10352,4.94385,-9.82666
216518,0.6009,-0.66449,0.21246,0.38581,-0.74561,-0.31958,0.34546,-4.27246,8.60596,-5.43213
216558,0.60233,-0.66028,0.21477,0.38952,-0.74292,-0.23145,0.25928,-1.95313,3.66211,-5.43213
216598,0.60198,-0.65683,0.2181,0.39402,-0.7356,-0.26221,0.16992,-4.45557,8.30078,0.42725
216638,0.59664,-0.65945,0.2214,0.39591,-0.74341,-0.39233,0.01978,-18.00537,2.68555,-1.15967
216678,0.59167,-0.65954,0.21575,0.40622,-0.97705,-0.25464,-0.06445,-37.35352,-45.10498,-3.17383
216718,0.57576,-0.66469,0.20866,0.424,-1.23999,-0.35498,-0.04199,-76.29395,-25.20752,30.94482
216758,0.55343,-0.67278,0.19827,0.44541,-1.64673,-0.42725,0.15234,-89.72168,-53.52783,16.23535
216798,0.52742,-0.67743,0.17799,0.47735,-1.63599,-0.54199,0.0564,-123.84033,-57.25098,30.94482
216838,0.49481,-0.6885,0.15281,0.50439,-2.00391,-1.00854,0.43799,-138.3667,-74.58496,16.29639
216878,0.4623,-0.6886,0.10064,0.54646,-1.54712,-1.28442,0.32373,-169.86084,-141.35742,-2.62451
216918,0.42584,-0.69353,0.04351,0.57655,-1.15479,-1.40356,0.35889,-188.96484,-97.35107,-3.35693
216958,0.37995,-0.69264,-0.02212,0.60995,-0.6604,-1.3938,0.37305,-227.90527,-164.0625,20.20264
216998,0.32956,-0.67739,-0.08179,0.64997,-0.41211,-0.41772,0.54199,-160.03418,-147.94922,53.22266
217038,0.27675,-0.65777,-0.10773,0.68976,-0.40723,-0.27075,0.28174,-148.92578,-98.69385,97.71729
217078,0.21726,-0.65261,-0.13011,0.71175,-0.18604,-0.73926,-0.16553,-127.86865,-85.57129,128.479
217118,0.16613,-0.65251,-0.14776,0.7221,-0.15015,-0.55225,-0.20605,-114.62402,-42.23633,123.47412
217158,0.11498,-0.65689,-0.16223,0.72497,-0.05518,-0.74414,-0.10547,-111.6333,-30.82275,129.15039
217198,0.07281,-0.656,-0.1737,0.72857,-0.12061,-0.67212,0.21191,-86.60889,-15.07568,110.71777
217238,0.03743,-0.66292,-0.16948,0.72598,-0.29028,-0.36646,0.2627,-49.49951,62.5,129.94385
217278,-0.00149,-0.68552,-0.16013,0.70785,-0.6167,-0.78516,0.44141,-91.36963,90.20996,139.34326
217318,-0.04773,-0.69494,-0.15709,0.69766,-0.70654,-1.28198,0.96826,-73.18115,-13.5498,136.23047
217358,-0.08106,-0.6857,-0.16193,0.70261,-0.67383,-0.77954,0.97437,-50.90332,-4.08936,38.14697
217403,-0.09415,-0.66734,-0.18469,0.71296,-0.84058,-0.80786,1.00415,-98.0835,23.31543,-35.03418
217443,-0.10063,-0.65672,-0.21733,0.71273,-1.16504,-0.54077,1.05762,-55.11475,-31.49414,-35.46143
217483,-0.10181,-0.63975,-0.23995,0.7207,-0.88745,-0.60718,0.66187,-61.52344,8.36182,-47.42432
217523,-0.09844,-0.62622,-0.26373,0.72473,-1.04102,-0.38452,0.78931,-40.58838,-19.9585,-36.37695
217563,-0.10142,-0.6114,-0.27579,0.73244,-0.70752,-0.37988,0.57373,-32.59277,2.50244,-14.4043
217608,-0.0969,-0.60735,-0.28444,0.73311,-0.78247,-0.22925,0.43286,-2.50244,12.02393,-13.12256
217648,-0.10512,-0.59451,-0.28754,0.74125,-0.55859,-0.24194,0.31787,-29.78516,-18.55469,4.88281
217688,-0.11014,-0.59009,-0.29151,0.7425,-0.68408,-0.31201,0.36011,-10.86426,13.18359,5.98145
217728,-0.10951,-0.59345,-0.2946,0.73869,-0.78882,-0.47339,0.29517,-10.86426,42.3584,7.93457
217768,-0.10935,-0.59474,-0.29826,0.73621,-0.875,-0.4082,0.42041,-13.5498,-4.02832,-5.5542
217813,-0.10165,-0.58702,-0.30485,0.74079,-0.84497,-0.40625,0.38281,3.11279,26.67236,-33.63037
217853,-0.08563,-0.59571,-0.30965,0.73385,-1.10864,-0.29175,0.42578,8.11768,61.03516,-28.9917
217893,-0.07768,-0.5987,-0.31118,0.73165,-1.04688,-0.24414,0.37964,-0.06104,8.60596,-18.98193
217933,-0.07491,-0.598,-0.31141,0.73242,-1.0083,-0.29541,0.35547,1.09863,19.104,-6.16455
217973,-0.07546,-0.59891,-0.30947,0.73244,-0.94287,-0.3147,0.36646,-5.00488,4.27246,5.67627
218018,-0.0788,-0.59294,-0.30868,0.73726,-0.82202,-0.37061,0.39624,-3.90625,-6.71387,-2.92969
218058,-0.07628,-0.58839,-0.3087,0.74115,-0.8269,-0.33521,0.38916,3.23486,11.77979,-10.37598
218098,-0.07093,-0.58974,-0.3081,0.74086,-0.90601,-0.25928,0.36987,3.35693,21.78955,-13.00049
218138,-0.06696,-0.58927,-0.30886,0.74129,-0.88281,-0.32275,0.32471,-0.73242,11.04736,-14.4043
218178,-0.06438,-0.58666,-0.31017,0.74304,-0.90063,-0.28418,0.37622,-4.94385,2.74658,-14.89258
218223,-0.06132,-0.5846,-0.31204,0.74414,-0.87256,-0.26978,0.36108,-4.21143,17.15088,-18.24951
218263,-0.05739,-0.58442,-0.31424,0.74367,-0.92505,-0.30786,0.37402,-5.92041,16.90674,-16.47949
218303,-0.05613,-0.58324,-0.31605,0.74392,-0.89526,-0.29858,0.37671,-10.49805,9.82666,-10.80322
218343,-0.05571,-0.58174,-0.31805,0.74427,-0.87549,-0.30664,0.39575,-10.43701,11.65771,-9.94873
218383,-0.05521,-0.57979,-0.32024,0.7449,-0.8894,-0.32837,0.40918,-10.49805,9.27734,-10.98633
218428,-0.05347,-0.57855,-0.32252,0.745,-0.88525,-0.28613,0.4165,-8.23975,15.625,-15.13672
218468,-0.0501,-0.57734,-0.32445,0.74534,-0.88867,-0.31934,0.41455,-5.31006,18.61572,-17.82227
218508,-0.0456,-0.57837,-0.32556,0.74434,-0.9187,-0.31396,0.39795,-2.92969,21.3623,-14.70947
218548,-0.04334,-0.57783,-0.32634,0.74455,-0.8877,-0.29688,0.40576,-7.44629,9.58252,-12.26807
218588,-0.04167,-0.57702,-0.32763,0.74471,-0.88599,-0.33765,0.38354,-6.46973,16.23535,-13.30566
218633,-0.03976,-0.57576,-0.32919,0.7451,-0.87988,-0.30713,0.37354,-10.0708,10.92529,-13.97705
218673,-0.03833,-0.57541,-0.33054,0.74486,-0.88794,-0.30054,0.35889,-7.20215,15.56396,-13.24463
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
218713,-0.03682,-0.57434,-0.33259,0.74484,-0.90771,-0.31787,0.38403,-10.80322,7.56836,-16.35742
