t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
332221,-0.68367,0.51806,-0.30545,-0.40931,-0.83301,-0.40015,0.27319,-9.94873,2.44141,-14.70947
332260,-0.6841,0.52091,-0.30173,-0.40772,-0.83545,-0.35474,0.2644,-8.11768,-5.43213,-15.38086
332300,-0.68498,0.52256,-0.29694,-0.40766,-0.78491,-0.32202,0.21094,-8.60596,-13.06152,-15.07568
332346,-0.68503,0.5234,-0.29228,-0.40986,-0.7627,-0.28027,0.17505,-12.69531,-15.25879,-6.34766
332386,-0.68181,0.52727,-0.28605,-0.41464,-0.65991,-0.35327,0.00366,-26.36719,-30.57861,-4.63867
332426,-0.67634,0.53409,-0.27606,-0.42159,-0.66504,-0.29419,-0.0459,-37.10938,-34.30176,-3.96729
332466,-0.66564,0.54474,-0.26585,-0.43143,-0.70703,-0.29248,-0.12793,-57.12891,-31.86035,3.2959
332506,-0.64974,0.55931,-0.25229,-0.44495,-0.91992,-0.31641,-0.23999,-81.84814,-44.6167,0.73242
332546,-0.62687,0.57867,-0.23583,-0.46173,-1.30811,-0.40161,-0.21997,-114.86816,-33.56934,19.16504
332586,-0.59521,0.59933,-0.21465,-0.48691,-1.45654,-0.49487,-0.23755,-134.39941,-63.41553,26.30615
332626,-0.5599,0.61764,-0.17805,-0.51957,-1.80811,-1.06763,-0.34644,-170.47119,-97.83936,31.31104
332666,-0.51463,0.6382,-0.13777,-0.55272,-2.02905,-1.44751,-0.3374,-192.87109,-83.92334,45.16602
332706,-0.4631,0.6545,-0.08407,-0.58884,-1.94849,-1.72144,-0.33447,-222.0459,-131.71387,32.59277
332746,-0.40157,0.66241,-0.01031,-0.62966,-1.43066,-1.68994,-0.44971,-279.96826,-174.07227,32.4707
332786,-0.32148,0.65794,0.08746,-0.67287,-0.97412,-2.03003,-0.21924,-330.93262,-257.20215,28.9917
332826,-0.2378,0.61855,0.18605,-0.72309,-0.4751,-1.19214,-0.09644,-248.84033,-294.06738,59.26514
332866,-0.14903,0.58196,0.24309,-0.75937,-0.09326,-1.06519,-0.30835,-229.79736,-201.9043,165.83252
332906,-0.06341,0.56103,0.28075,-0.77397,0.36719,-1.25928,-0.6416,-128.23486,-109.25293,156.98242
332946,0.00503,0.55735,0.30472,-0.77014,0.16602,-1.01099,-0.77856,-152.34375,-82.4585,157.4707
332986,0.08299,0.54792,0.33331,-0.76055,0.18506,-1.12231,-0.77856,-183.1665,-104.49219,157.89795
333026,0.15856,0.53574,0.36147,-0.74418,0.00195,-0.96289,-0.58325,-185.4248,-87.1582,161.01074
333066,0.23438,0.52327,0.38501,-0.72087,0.01343,-0.91235,-0.52832,-175.29297,-78.24707,175.354
333106,0.30381,0.5178,0.40606,-0.68653,-0.11133,-0.87085,-0.41821,-175.29297,-23.80371,172.85156
333146,0.36163,0.51811,0.43057,-0.64189,-0.45605,-1.22681,-0.1665,-183.77686,27.03857,154.54102
333186,0.40102,0.52395,0.47055,-0.58299,-0.96313,-2.33862,0.2627,-193.78662,130.98145,101.44043
333226,0.4253,0.50395,0.51483,-0.54473,-0.98462,-2.14893,0.53125,-202.51465,0.79346,-14.46533
333265,0.43343,0.45663,0.56136,-0.53398,-1.77734,-1.07715,1.31079,-148.37646,0.24414,-110.47363
333305,0.4684,0.3897,0.58336,-0.53391,-1.33154,-1.12378,1.03442,-180.48096,-128.11279,-34.48486
333351,0.4799,0.36346,0.60409,-0.51893,-1.13647,-0.5271,1.10352,-51.02539,77.0874,17.63916
333391,0.49027,0.35664,0.61009,-0.50681,-0.62451,-0.35571,0.771,-59.2041,6.34766,17.8833
333431,0.50165,0.34281,0.61026,-0.50501,-0.63916,-0.59839,0.63672,-35.46143,-15.93018,11.23047
333471,0.51448,0.329,0.60555,-0.50696,-0.55786,-0.53784,0.46191,-25.08545,-16.96777,22.46094
333511,0.52175,0.32097,0.60403,-0.50648,-0.57642,-0.54126,0.44556,-21.3623,11.90186,19.53125
333551,0.51945,0.31707,0.60671,-0.50809,-0.64551,-0.47363,0.43457,-3.78418,29.54102,-6.10352
333591,0.51108,0.3123,0.60993,-0.51564,-0.77051,-0.38574,0.40698,9.27734,26.30615,-35.82764
333631,0.50016,0.30651,0.61086,-0.52855,-0.93042,-0.32031,0.41992,19.65332,12.75635,-47.36328
333671,0.48975,0.30114,0.6107,-0.54142,-0.9187,-0.36084,0.35376,18.98193,19.9585,-39.24561
333711,0.47912,0.29991,0.61002,-0.55227,-0.95264,-0.32178,0.3103,22.2168,15.19775,-31.86035
333751,0.46962,0.30061,0.60841,-0.56174,-0.85913,-0.30103,0.25391,22.58301,22.52197,-29.29688
333791,0.459,0.30019,0.60838,-0.57071,-0.92773,-0.36841,0.25537,19.9585,9.0332,-36.74316
333831,0.44805,0.29733,0.60689,-0.58238,-0.86304,-0.30591,0.24634,24.29199,21.91162,-43.27393
