t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
36863,-0.64783,-0.10747,-0.3344,-0.67348,-0.26758,0.71021,0.74365,-6.65283,9.94873,-9.52148
36903,-0.64818,-0.10402,-0.33663,-0.67257,-0.2876,0.72925,0.73975,-5.67627,10.43701,-6.71387
36942,-0.64736,-0.10131,-0.33932,-0.67242,-0.27563,0.73242,0.73657,-4.88281,12.20703,-4.39453
36988,-0.64607,-0.09881,-0.34191,-0.67272,-0.30396,0.70508,0.75806,-4.76074,12.20703,-1.83105
37028,-0.64282,-0.09752,-0.34495,-0.67447,-0.30005,0.74048,0.7627,2.50244,6.95801,12.75635
37067,-0.6376,-0.10217,-0.3453,-0.67854,-0.16455,0.73608,0.7876,-0.30518,3.2959,16.60156
37108,-0.63158,-0.10581,-0.34473,-0.68389,0.06909,0.75928,0.78589,-3.54004,8.23975,15.01465
37148,-0.63467,-0.12463,-0.3201,-0.6898,3.16528,3.06104,1.52393,-69.82422,-30.0293,58.34961
37192,-0.70037,-0.13307,-0.27438,-0.64274,3.68457,2.90063,0.50928,-26.00098,-40.1001,-346.19141
37233,-0.80261,-0.0788,-0.27735,-0.51895,1.66406,0.03223,0.75928,-65.00244,-36.86523,-651.30615
37273,-0.92696,0.10972,-0.16417,-0.31365,-3.06128,-8,-4.72827,-1143.98193,-86.85303,-425.59814
37313,-0.94377,0.11437,-0.12907,-0.27602,-3.32886,-1.66504,-0.76538,-24.96338,-277.9541,272.3999
37353,-0.87217,0.08574,-0.15282,-0.45303,-1.25659,-2.86279,-0.37646,190.24658,-35.7666,537.59766
37397,-0.78732,-0.0154,-0.1794,-0.5868,1.33887,-0.92627,-0.46216,307.43408,-34.79004,406.43311
37438,-0.67886,-0.13272,-0.28515,-0.66094,4.80786,4.52856,-0.76294,78.61328,215.14893,178.6499
37478,-0.66475,-0.0819,-0.30908,-0.67267,1.84766,0.21582,1.02051,89.96582,202.0874,-225.83008
37518,-0.69446,-0.08118,-0.34396,-0.62406,-1.78418,1.23047,1.37744,-50.04883,-197.3877,-123.53516
37558,-0.71001,-0.0603,-0.32559,-0.61877,-1.62402,0.16162,0.91138,16.6626,157.71484,20.69092
37602,-0.68978,-0.07245,-0.3447,-0.62989,-0.12817,0.67749,0.49927,-47.18018,-119.2627,76.66016
37643,-0.68296,-0.09167,-0.32118,-0.64702,0.24341,0.45288,0.698,11.35254,7.8125,56.03027
37683,-0.67138,-0.10007,-0.32473,-0.65605,0.16553,0.72778,0.60498,7.69043,33.5083,4.27246
37723,-0.67136,-0.10411,-0.32951,-0.65306,-0.02954,0.82104,0.72729,4.45557,-7.01904,-32.22656
37763,-0.67896,-0.10414,-0.32958,-0.64512,-0.22388,0.77222,0.79053,-6.04248,5.43213,-37.8418
37807,-0.68455,-0.09753,-0.33207,-0.63893,-0.32837,0.75854,0.76245,-14.16016,6.10352,-19.28711
37848,-0.68655,-0.09596,-0.33177,-0.63718,-0.17773,0.7937,0.72412,-8.30078,4.39453,-13.24463
37888,-0.68779,-0.09879,-0.33177,-0.63541,-0.07568,0.82153,0.6416,-3.66211,-3.84521,-14.64844
37928,-0.68905,-0.10123,-0.33293,-0.63305,-0.1665,0.80005,0.60791,-5.43213,7.56836,-18.67676
37967,-0.6903,-0.10178,-0.33567,-0.63014,-0.19995,0.83008,0.64233,-7.20215,4.63867,-14.83154
38013,-0.69061,-0.10141,-0.33731,-0.62899,-0.17017,0.77295,0.70093,-6.10352,7.08008,-10.37598
38053,-0.69079,-0.10199,-0.3379,-0.62838,-0.11865,0.79443,0.69849,-6.34766,10.86426,-11.90186
38092,-0.69055,-0.10137,-0.34052,-0.62732,-0.18066,0.77271,0.68896,-4.15039,10.31494,-12.87842
38133,-0.6915,-0.10211,-0.34081,-0.626,-0.14819,0.77588,0.68286,-7.99561,6.5918,-13.12256
38173,-0.69156,-0.10102,-0.34288,-0.62498,-0.18115,0.79175,0.67163,-10.13184,12.75635,-13.30566
38217,-0.69191,-0.09964,-0.34381,-0.6243,-0.16064,0.77246,0.69556,-11.41357,8.54492,-13.73291
38258,-0.69222,-0.09787,-0.34487,-0.62366,-0.18115,0.76855,0.68115,-9.09424,14.28223,-13.79395
38298,-0.69214,-0.09599,-0.34705,-0.62282,-0.17041,0.75269,0.68115,-8.8501,11.65771,-13.67188
38338,-0.69252,-0.09487,-0.34804,-0.62202,-0.16772,0.77271,0.69629,-8.05664,11.96289,-13.67188
38378,-0.6922,-0.09331,-0.35082,-0.62105,-0.1936,0.78467,0.68481,-7.14111,14.64844,-14.03809
38422,-0.69251,-0.09196,-0.35232,-0.62006,-0.16968,0.76563,0.68848,-8.54492,11.84082,-14.34326
38463,-0.6928,-0.09017,-0.35405,-0.61901,-0.19482,0.76831,0.70068,-9.70459,15.38086,-15.13672
38503,-0.69277,-0.08775,-0.35634,-0.61808,-0.22461,0.75098,0.69824,-9.46045,12.3291,-13.97705
38543,-0.69277,-0.08614,-0.35761,-0.61757,-0.18579,0.77539,0.6897,-9.39941,14.4043,-14.4043
