t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
201775,-0.22229,0.15009,-0.29507,-0.91521,-0.11865,0.69043,0.78662,-9.0332,12.26807,-13.12256
201814,-0.22304,0.15038,-0.29435,-0.91522,-0.125,0.68945,0.8125,-10.68115,11.04736,-13.97705
201855,-0.2236,0.15061,-0.294,-0.91515,-0.15747,0.69165,0.81494,-8.23975,12.87842,-13.00049
201895,-0.2239,0.15071,-0.29394,-0.91509,-0.1228,0.69556,0.81348,-7.8125,11.65771,-11.77979
201939,-0.22381,0.15051,-0.29426,-0.91504,-0.13452,0.67969,0.80762,-7.20215,11.53564,-10.31494
201980,-0.22334,0.1508,-0.29467,-0.91497,-0.17139,0.67676,0.80444,-7.56836,13.30566,-9.27734
202020,-0.22228,0.15127,-0.29482,-0.91511,-0.2439,0.64429,0.85669,-7.26318,13.12256,-4.57764
202060,-0.21896,0.15122,-0.29549,-0.9157,-0.22803,0.6394,0.89551,1.70898,2.2583,11.65771
202100,-0.21681,0.13468,-0.2957,-0.91872,1.54468,0.77417,1.04004,-5.18799,-57.00684,-24.4751
202144,-0.22655,0.09839,-0.2685,-0.92926,4.27002,4.15747,0.34155,-51.51367,28.19824,-182.00684
202185,-0.32027,0.15034,-0.23924,-0.90234,2.00928,1.82324,0.32324,-107.97119,55.9082,-470.27588
202225,-0.52767,0.18261,-0.12326,-0.81832,1.15405,-2.57544,-1.71948,-264.95361,-279.90723,-907.34863
202265,-0.62707,0.22924,0.11843,-0.73269,-7.24194,-3.21436,2.47876,29.66309,-242.37061,-229.24805
202305,-0.53131,0.19984,0.12339,-0.8119,-0.24243,-5.90161,0.71606,254.15039,118.4082,570.00732
202349,-0.40993,0.16937,-0.00546,-0.89435,0.85107,-1.48706,0.17432,375.54932,-48.03467,327.45361
202390,-0.32813,0.08837,-0.17404,-0.92242,2.61743,3.27832,-1.28198,513.5498,121.76514,512.87842
202430,-0.23313,0.14031,-0.26585,-0.92299,7.89697,3.80493,0.39282,36.13281,401.24512,67.81006
202470,-0.25806,0.17442,-0.28442,-0.90483,-1.22949,1.41675,0.99512,41.99219,-216.6748,-114.50195
202510,-0.31382,0.09769,-0.21853,-0.91697,0.34619,-0.17603,1.27539,-161.25488,-90.88135,-85.87646
202554,-0.30079,0.16877,-0.23867,-0.90593,-1.90967,0.94312,0.60742,14.46533,-5.67627,22.2168
202595,-0.29523,0.14653,-0.22862,-0.91418,0.17261,0.13599,0.94019,7.32422,31.92139,15.68604
202635,-0.28318,0.15696,-0.25062,-0.91049,-0.08032,0.69385,0.69141,31.49414,59.81445,13.5498
202675,-0.27932,0.15745,-0.25906,-0.90923,0.1311,0.62451,0.98315,4.69971,44.25049,-9.21631
202715,-0.2747,0.16698,-0.26847,-0.90621,-0.19556,0.82397,0.85205,-3.60107,46.20361,-10.25391
202759,-0.27343,0.1688,-0.26708,-0.90666,-0.07983,0.6521,0.96436,-18.18848,19.22607,-8.91113
202800,-0.27257,0.17366,-0.26928,-0.90535,-0.58838,0.69434,0.74707,-9.58252,-8.66699,-34.5459
202840,-0.28075,0.16074,-0.26369,-0.90688,-0.00757,0.50635,0.84399,9.52148,-2.50244,-30.76172
202879,-0.27076,0.16361,-0.27456,-0.90618,0.00049,0.5791,0.48804,-18.31055,37.59766,67.44385
202920,-0.26943,0.168,-0.26009,-0.91003,-0.05908,0.33887,0.80884,-19.04297,-34.60693,-28.68652
202960,-0.27471,0.16708,-0.27014,-0.90569,-0.22729,1.05347,0.7229,12.20703,54.07715,-3.17383
203004,-0.2755,0.16992,-0.27064,-0.90477,-0.08301,0.70068,0.84497,-1.34277,27.28271,-13.3667
203045,-0.2759,0.17861,-0.28148,-0.89965,-0.4624,0.63281,0.7561,91.6748,49.43848,-48.15674
203085,-0.2803,0.1778,-0.29858,-0.89291,-0.21265,0.6853,0.74902,4.82178,3.479,-21.42334
203125,-0.28396,0.17128,-0.30107,-0.8922,-0.21143,0.7168,0.78271,7.69043,1.64795,-10.25391
203165,-0.28765,0.16262,-0.2999,-0.89303,-0.16357,0.81616,0.75293,-24.96338,-31.18896,-19.71436
203209,-0.27512,0.16788,-0.29041,-0.89912,-0.21631,0.67651,0.83301,-59.44824,101.92871,32.40967
203250,-0.26408,0.18369,-0.29502,-0.89784,-0.37354,0.85571,0.67383,7.50732,1.09863,-12.3291
203290,-0.25959,0.17729,-0.31232,-0.89457,0.00439,0.92041,0.74243,65.91797,46.32568,8.23975
203330,-0.26351,0.17105,-0.33637,-0.88588,-0.16016,0.63452,0.68555,52.12402,-19.65332,-12.87842
203370,-0.26672,0.15759,-0.35098,-0.88174,-0.25098,0.60669,0.72437,45.47119,3.84521,-0.73242
203414,-0.26188,0.15821,-0.36479,-0.87747,-0.12158,0.74268,0.8186,11.71875,44.86084,5.43213
203455,-0.25431,0.17101,-0.3728,-0.87392,-0.17871,0.93213,0.37524,3.54004,60.91309,-17.8833
203495,-0.24704,0.17495,-0.38397,-0.87038,-0.05737,0.74512,0.58301,-2.62451,20.44678,8.66699
203495,-0.24704,0.17495,-0.38397,-0.87038,-0.05737,0.74512,0.58301,-2.62451,20.44678,8.66699
203495,-0.24704,0.17495,-0.38397,-0.87038,-0.05737,0.74512,0.58301,-2.62451,20.44678,8.66699
203495,-0.24704,0.17495,-0.38397,-0.87038,-0.05737,0.74512,0.58301,-2.62451,20.44678,8.66699
203495,-0.24704,0.17495,-0.38397,-0.87038,-0.05737,0.74512,0.58301,-2.62451,20.44678,8.66699
203495,-0.24704,0.17495,-0.38397,-0.87038,-0.05737,0.74512,0.58301,-2.62451,20.44678,8.66699
203495,-0.24704,0.17495,-0.38397,-0.87038,-0.05737,0.74512,0.58301,-2.62451,20.44678,8.66699
203495,-0.24704,0.17495,-0.38397,-0.87038,-0.05737,0.74512,0.58301,-2.62451,20.44678,8.66699
