t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
330586,-0.05284,0.18952,-0.15548,-0.9663,-0.31641,0.67944,0.75317,-8.60596,10.80322,-11.71875
330626,-0.05353,0.19321,-0.15987,-0.96482,-0.31567,0.6792,0.75122,-8.36182,11.35254,-10.86426
330666,-0.05441,0.1956,-0.16374,-0.96364,-0.29272,0.67285,0.75659,-8.23975,8.54492,-10.98633
330711,-0.05529,0.19869,-0.16803,-0.96222,-0.30249,0.67798,0.75195,-8.05664,12.02393,-11.23047
330751,-0.05636,0.20125,-0.17214,-0.96089,-0.30298,0.68311,0.75122,-7.20215,8.91113,-12.20703
330791,-0.05761,0.20349,-0.17587,-0.95967,-0.30688,0.67676,0.74878,-7.44629,10.0708,-12.26807
330831,-0.0586,0.20606,-0.17963,-0.95837,-0.32446,0.68677,0.76563,-7.50732,10.49805,-11.84082
330871,-0.05914,0.20843,-0.18378,-0.95703,-0.27148,0.71826,0.74707,-5.98145,13.18359,-11.04736
330911,-0.05999,0.20993,-0.18823,-0.95579,-0.19849,0.771,0.82471,-5.5542,7.01904,-14.5874
330951,-0.06291,0.20304,-0.19271,-0.95619,0.00342,0.85376,0.85156,-4.5166,-16.78467,-17.76123
330991,-0.06793,0.18924,-0.19808,-0.95758,0.22534,1.073,0.8501,1.77002,-15.74707,-23.68164
331031,-0.07658,0.17439,-0.20574,-0.95813,0.1665,1.14136,0.72827,-6.16455,-49.1333,-41.19873
331071,-0.09501,0.14223,-0.20688,-0.96155,0.24146,1.17017,0.64917,-21.91162,-100.76904,-58.41064
331111,-0.12211,0.11598,-0.20062,-0.96334,0.28442,1.15015,0.82642,-31.31104,-46.81396,-100.15869
331151,-0.16306,0.10927,-0.19074,-0.96006,0.21143,0.70728,0.56519,-60.30273,8.60596,-162.59766
331191,-0.21549,0.14587,-0.17296,-0.94815,-0.55078,0.34058,0.67798,-42.78564,104.24805,-192.93213
