t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
120795,-0.10555,-0.24809,0.25813,0.92591,-0.13892,0.74854,0.72681,-7.69043,11.41357,-12.93945
120834,-0.10537,-0.24789,0.25853,0.92587,-0.13257,0.74731,0.71094,-9.21631,10.98633,-14.03809
120880,-0.1047,-0.24808,0.25838,0.92594,-0.14307,0.73999,0.7478,-8.97217,10.68115,-13.85498
120920,-0.10431,-0.24874,0.25813,0.92588,-0.15942,0.74536,0.74512,-6.7749,11.41357,-12.87842
120959,-0.10424,-0.24906,0.2581,0.9258,-0.13428,0.74194,0.74487,-7.93457,11.41357,-12.51221
121000,-0.10413,-0.24921,0.25811,0.92577,-0.14038,0.75073,0.7395,-7.32422,9.64355,-11.84082
121040,-0.10398,-0.24933,0.25802,0.92579,-0.16528,0.7251,0.74487,-8.42285,10.13184,-12.45117
121084,-0.10393,-0.24867,0.25753,0.9261,-0.21802,0.70117,0.7876,-7.26318,6.46973,-8.42285
121125,-0.10528,-0.24457,0.25904,0.92662,0.37036,0.73682,0.70557,-3.66211,-6.46973,-5.5542
121165,-0.11473,-0.22763,0.24839,0.93271,3.15771,2.75879,1.91382,-146.1792,66.40625,46.56982
121205,-0.07721,-0.23302,0.22355,0.94148,2.45752,3.19312,-0.02759,31.55518,38.63525,-295.10498
121245,0.05364,-0.23614,0.18601,0.95047,1.02979,0.64771,-0.45288,-124.93896,-107.23877,-564.14795
121289,0.29923,-0.17139,-0.03226,0.93631,-1.10156,-8,-0.52173,-912.8418,-445.67871,-434.08203
121330,0.34231,-0.13411,-0.15208,0.91561,-2.61133,-2.94141,0.67627,-34.24072,-213.31787,287.29248
121370,0.17452,-0.13677,-0.08697,0.96948,-0.80151,-4.42554,0.54541,278.93066,-17.57813,505.06592
121410,0.05063,-0.10485,0.0153,0.99138,0.70801,-1.50879,0.0166,361.20605,-88.37891,348.57178
121450,-0.05827,-0.08718,0.20479,0.97144,6.65137,7.93726,-2.25684,419.73877,268.00537,362.48779
121494,-0.06785,-0.21027,0.19137,0.95456,1.5625,-0.55176,0.0647,25.5127,359.13086,-395.56885
121535,0.00542,-0.17172,0.2079,0.96119,0.12573,2.05469,1.36621,-183.71582,-523.55957,-173.64502
121575,0.0137,-0.18871,0.14731,0.96909,-2.63428,-0.68921,1.13086,7.14111,408.56934,101.86768
121615,-0.0058,-0.20068,0.16074,0.96462,-0.19434,0.41113,0.7356,-49.98779,-182.25098,62.74414
121655,-0.02076,-0.19148,0.16007,0.96639,-0.22754,0.30786,0.80615,28.25928,111.20605,53.03955
121699,-0.03284,-0.19294,0.1735,0.96344,0.41504,0.52344,0.89917,19.34814,-6.34766,4.02832
121740,-0.0364,-0.19875,0.19043,0.95892,-0.02832,1.01001,0.68506,25.75684,39.55078,-2.92969
121780,-0.03694,-0.20011,0.19698,0.9573,0.07129,0.79102,0.84692,-23.37646,22.27783,-12.87842
121820,-0.03965,-0.20391,0.19314,0.95717,-0.21631,0.63525,0.88525,-20.75195,14.64844,-4.69971
121859,-0.04002,-0.19901,0.1915,0.95851,-0.07202,0.57349,0.86621,-11.65771,12.57324,-9.33838
121905,-0.04105,-0.2024,0.19435,0.95719,-0.12817,0.66992,0.74927,-6.40869,19.28711,-12.45117
121945,-0.04149,-0.203,0.19873,0.95614,0.06348,0.68506,0.79492,-10.31494,38.39111,-8.91113
121984,-0.04184,-0.21545,0.20493,0.95208,-0.11548,0.7522,0.75439,16.41846,35.88867,-13.79395
122025,-0.03857,-0.21528,0.20842,0.9515,0.08447,0.69287,0.80103,-32.10449,1.09863,-22.03369
122065,-0.04127,-0.22287,0.20644,0.95007,-0.25977,0.74878,0.77734,-3.66211,40.03906,-12.146
122109,-0.04342,-0.23042,0.20666,0.94813,-0.16699,0.71533,0.8457,-8.36182,35.33936,-6.53076
122150,-0.04568,-0.23666,0.20943,0.94587,-0.11987,0.58398,0.79956,18.55469,30.09033,-6.83594
122190,-0.04513,-0.2408,0.22167,0.94206,-0.12598,0.68091,0.73071,12.02393,18.67676,-14.70947
122230,-0.04442,-0.24588,0.23285,0.93807,-0.18213,0.77563,0.7583,24.4751,31.73828,-7.56836
122270,-0.04591,-0.25303,0.24182,0.93382,-0.24878,0.72485,0.77075,17.8833,28.19824,-11.23047
122314,-0.04249,-0.25474,0.25558,0.92984,-0.09766,0.73779,0.77759,48.21777,18.98193,-9.27734
122355,-0.03878,-0.26121,0.27434,0.92284,-0.11694,0.86719,0.65723,27.03857,25.08545,-19.71436
122395,-0.03755,-0.26798,0.28408,0.91799,-0.18555,0.8208,0.59375,25.6958,38.39111,-17.45605
122435,-0.03033,-0.27107,0.28892,0.91583,-0.3186,0.85303,0.62183,-9.76563,-18.00537,-34.11865
122475,-0.02104,-0.26221,0.28863,0.91876,-0.17383,0.73535,0.6792,6.65283,-5.7373,-19.34814
122519,-0.01848,-0.25748,0.29103,0.9194,-0.14331,0.74414,0.7085,-0.18311,-9.21631,-11.1084
122560,-0.02079,-0.25366,0.30262,0.91666,-0.1626,0.74927,0.60205,13.67188,17.8833,4.3335
122600,-0.02359,-0.25293,0.30321,0.9166,-0.18945,0.78491,0.72705,-8.17871,-1.46484,-16.6626
122640,-0.01969,-0.25054,0.30386,0.91713,-0.11426,0.82593,0.67456,-6.65283,6.46973,-20.87402
122680,-0.01807,-0.25023,0.30846,0.91572,-0.12939,0.87378,0.65771,3.05176,7.56836,-11.59668
122724,-0.02115,-0.25331,0.30907,0.9146,-0.12231,0.88208,0.56812,-21.60645,24.16992,-9.27734
122765,-0.02703,-0.25417,0.30636,0.91512,0.02148,0.81128,0.64038,-33.63037,22.09473,-0.91553
122805,-0.03434,-0.26412,0.29872,0.91458,-0.23608,0.85327,0.6958,-33.63037,47.11914,-10.74219
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
122844,-0.03998,-0.27307,0.29251,0.91373,-0.24561,0.75732,0.71118,-17.33398,26.30615,-13.97705
