t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
80497,-0.94385,-0.23543,-0.21455,0.06565,-0.16846,0.63672,0.81006,-9.0332,8.97217,-12.63428
80537,-0.94381,-0.23553,-0.21446,0.06622,-0.1709,0.65137,0.80713,-8.42285,10.74219,-12.63428
80581,-0.94388,-0.23549,-0.21394,0.06708,-0.16357,0.65039,0.81567,-8.36182,8.42285,-12.63428
80622,-0.94383,-0.23558,-0.21388,0.06767,-0.18726,0.64868,0.82642,-8.05664,11.41357,-13.24463
80662,-0.94379,-0.23561,-0.2138,0.06826,-0.1897,0.64648,0.83228,-7.69043,9.82666,-11.65771
80702,-0.94368,-0.23606,-0.21366,0.06864,-0.20557,0.65063,0.82007,-7.62939,9.76563,-10.68115
80742,-0.9437,-0.23574,-0.21388,0.06878,-0.24097,0.60913,0.85181,-6.89697,10.00977,-8.48389
80786,-0.94471,-0.23719,-0.20885,0.06544,0.50513,0.77368,0.93042,-9.8877,-0.67139,-2.50244
80827,-0.95497,-0.2181,-0.18502,0.05356,3.25757,3.37622,2.03857,-140.56396,-2.44141,-29.1748
80867,-0.94557,-0.21034,-0.21432,0.11109,1.08008,2.60034,0.15698,-35.27832,19.59229,-304.44336
80907,-0.93614,-0.15088,-0.17616,0.2578,1.17578,0.54761,0.42212,-121.21582,-323.42529,-543.15186
80947,-0.87275,0.10448,-0.16974,0.44181,0.81738,-8,-1.11768,-1086.48682,105.10254,-368.34717
80991,-0.84965,0.13711,-0.15381,0.48194,-2.45337,-1.49438,0.00732,129.82178,-392.33398,208.8623
81032,-0.93226,0.0925,-0.13748,0.31633,-0.76978,-3.61694,0.17529,313.47656,20.62988,482.05566
81072,-0.97392,-0.01284,-0.09762,0.196,0.87891,-1.24512,0.16772,359.43604,-61.52344,356.56738
81112,-0.97748,-0.17817,-0.06354,0.07332,6.35254,5.6936,-1.84839,421.75293,349.24316,315.55176
81152,-0.95747,-0.20483,-0.19251,0.02931,3.26172,1.07349,0.73511,-24.10889,333.80127,-229.18701
81196,-0.95876,-0.20053,-0.15839,0.11001,-0.57666,1.65625,0.91821,-117.67578,-604.30908,-207.51953
81237,-0.9689,-0.12662,-0.13448,0.15411,-1.22778,-0.8772,1.45605,-50.23193,392.15088,-15.31982
81277,-0.95482,-0.15326,-0.19346,0.15502,-1.69043,0.81372,0.64941,-41.50391,-177.12402,23.49854
81317,-0.96638,-0.13309,-0.15604,0.14379,-0.03564,0.11499,0.94604,25.45166,80.32227,64.63623
81357,-0.96279,-0.15531,-0.17955,0.11535,-0.28247,0.56348,0.81226,12.87842,29.72412,68.66455
81401,-0.96451,-0.16794,-0.16947,0.09707,0.35083,0.65015,0.96631,27.83203,69.94629,45.59326
81442,-0.96064,-0.18727,-0.17979,0.07998,0.04053,0.72217,0.92432,21.11816,26.97754,25.32959
81482,-0.9606,-0.19527,-0.17371,0.07461,0.06665,0.5896,0.94507,10.86426,24.16992,2.50244
