t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
248617,0.17717,0.10602,-0.78444,0.58194,0.24072,-0.90942,-0.18896,-4.88281,9.33838,-10.86426
248656,0.18085,0.10431,-0.78435,0.58123,0.2627,-0.88257,-0.17896,-9.09424,14.46533,-10.68115
248702,0.18542,0.101,-0.78405,0.58078,0.24438,-0.89575,-0.18652,-4.5166,13.67188,-8.91113
248742,0.19023,0.09787,-0.78353,0.58046,0.2561,-0.90137,-0.20996,-10.25391,20.26367,-8.42285
248781,0.1949,0.09304,-0.78336,0.57994,0.23682,-0.94922,-0.18677,-4.57764,16.11328,-6.46973
248822,0.19677,0.09188,-0.78325,0.57965,0.28198,-0.90503,-0.2168,-7.75146,4.21143,-11.84082
248862,0.20088,0.0901,-0.7834,0.57831,0.25024,-0.90527,-0.20166,-9.27734,17.15088,-10.25391
248906,0.206,0.08715,-0.78366,0.5766,0.24951,-0.89966,-0.22339,-8.66699,14.22119,-13.97705
248947,0.20915,0.086,-0.78416,0.57496,0.26221,-0.92139,-0.18481,-11.04736,9.21631,-13.5498
248987,0.21331,0.08421,-0.78452,0.5732,0.24878,-0.93091,-0.21436,-9.27734,15.93018,-15.44189
249027,0.21851,0.08192,-0.78428,0.57191,0.24023,-0.89673,-0.23462,-6.89697,17.39502,-14.95361
249067,0.2228,0.08025,-0.78512,0.56933,0.26099,-0.94702,-0.2356,-13.42773,13.18359,-18.31055
249111,0.22741,0.07893,-0.78529,0.56745,0.24341,-0.87915,-0.21094,-7.62939,14.16016,-16.05225
249152,0.23215,0.07686,-0.78597,0.56487,0.25342,-0.9209,-0.18481,-12.51221,19.40918,-16.41846
249192,0.23794,0.0728,-0.78548,0.56368,0.20142,-0.91968,-0.18188,-11.2915,18.24951,-12.81738
249232,0.24056,0.0702,-0.7853,0.56314,0.25049,-0.87891,-0.16333,-5.18799,8.54492,-11.16943
