t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
460722,0.57659,-0.77313,-0.21555,-0.14134,0.21094,-0.9043,-0.24268,-8.66699,10.62012,-12.75635
460766,0.57579,-0.77398,-0.21295,-0.14384,0.22412,-0.9104,-0.24829,-8.54492,12.08496,-12.20703
460806,0.57551,-0.77459,-0.21007,-0.14596,0.22168,-0.91333,-0.21997,-8.78906,11.04736,-11.2915
460846,0.57548,-0.775,-0.20746,-0.14762,0.21875,-0.91162,-0.23853,-5.5542,12.08496,-11.53564
460887,0.5755,-0.77538,-0.20418,-0.1501,0.2395,-0.91211,-0.24219,-9.94873,13.61084,-10.0708
460927,0.57551,-0.77579,-0.20091,-0.15235,0.20728,-0.90381,-0.24976,-5.61523,12.3291,-10.86426
460971,0.57475,-0.77673,-0.19804,-0.15415,0.22925,-0.90601,-0.27197,-8.11768,9.82666,-11.59668
461012,0.5733,-0.7779,-0.19636,-0.15576,0.19727,-0.90894,-0.26904,-10.00977,7.38525,-15.68604
461052,0.57109,-0.77925,-0.19574,-0.15797,0.18457,-0.91187,-0.26245,-13.79395,10.86426,-17.94434
461092,0.56973,-0.78023,-0.19383,-0.16034,0.16626,-0.91382,-0.23242,-8.48389,8.8501,-15.74707
461132,0.56919,-0.7809,-0.19163,-0.16164,0.19092,-0.92188,-0.23853,-8.54492,10.37598,-11.41357
461176,0.57016,-0.78072,-0.18859,-0.16263,0.21216,-0.8855,-0.26294,-3.23486,6.16455,-10.37598
461217,0.5702,-0.78106,-0.18622,-0.16361,0.23169,-0.89111,-0.25391,-7.14111,13.06152,-9.39941
461257,0.57032,-0.78125,-0.18284,-0.1661,0.23047,-0.87378,-0.25659,-5.49316,14.34326,-11.2915
461297,0.56976,-0.78194,-0.17939,-0.16848,0.20752,-0.92749,-0.26685,-6.95801,15.01465,-9.52148
461337,0.56964,-0.78257,-0.17577,-0.1698,0.20117,-0.90991,-0.21387,-8.48389,8.60596,-9.82666
461381,0.56818,-0.78471,-0.17258,-0.16806,0.17065,-0.96802,-0.24194,-10.62012,-3.35693,-6.46973
461422,0.56703,-0.7863,-0.17443,-0.16251,0.24561,-0.90063,-0.2644,-7.14111,-18.85986,-12.75635
461462,0.56497,-0.78764,-0.17671,-0.1607,0.25684,-0.88159,-0.2998,-9.15527,9.64355,-13.73291
461502,0.56484,-0.78752,-0.18497,-0.15224,0.33057,-0.94043,-0.2168,2.31934,-62.5,-30.45654
461542,0.56268,-0.78782,-0.19265,-0.14913,0.18896,-0.93164,-0.23657,-10.49805,10.74219,-13.67188
461586,0.56152,-0.78877,-0.1914,-0.15008,0.23047,-0.78003,-0.41724,-10.62012,26.55029,-9.64355
461627,0.55884,-0.79055,-0.18722,-0.1559,0.24219,-0.89038,-0.28418,-5.67627,5.92041,-19.77539
461667,0.55912,-0.78992,-0.18691,-0.15844,0.20728,-0.94214,-0.24365,-4.69971,10.31494,-16.17432
461707,0.56075,-0.78886,-0.18522,-0.15992,0.2063,-0.86572,-0.31812,-13.30566,2.2583,-9.46045
461751,0.55887,-0.79058,-0.18361,-0.15988,0.22778,-0.86499,-0.22974,-1.70898,14.09912,-9.76563
461792,0.56089,-0.79014,-0.17515,-0.1644,0.09985,-0.93579,-0.21411,-8.8501,32.95898,-2.74658
461831,0.56175,-0.79011,-0.16609,-0.1709,0.17554,-0.85864,-0.28369,-10.49805,35.09521,-6.89697
461872,0.56164,-0.79,-0.15628,-0.18072,0.33228,-0.90112,-0.3374,-10.74219,61.09619,-4.08936
461912,0.56487,-0.78337,-0.12451,-0.21995,0.3667,-0.81934,-0.36011,-14.28223,210.57129,14.70947
461956,0.56424,-0.77436,-0.06953,-0.27165,0.31738,-0.85571,-0.46704,-32.89795,176.08643,17.82227
461997,0.55499,-0.7625,-0.01795,-0.32693,0.44312,-0.66162,-0.62158,-43.70117,255.67627,17.57813
462037,0.53452,-0.75499,0.03551,-0.3737,0.42749,-0.88184,-0.59351,-74.40186,163.0249,8.42285
462077,0.50899,-0.74846,0.07495,-0.41442,0.6582,-0.74146,-0.54346,-64.88037,193.11523,-8.78906
462117,0.47585,-0.73738,0.11512,-0.46175,0.51074,-0.88306,-0.49194,-84.77783,177.55127,-28.74756
462161,0.43442,-0.72501,0.15177,-0.50915,0.53247,-0.90186,-0.38477,-82.6416,171.08154,-44.25049
462202,0.39324,-0.70526,0.18234,-0.55799,0.82178,-0.99365,-0.28882,-64.08691,228.94287,-58.53271
462242,0.34575,-0.66322,0.21983,-0.62361,0.31763,-1.03101,-0.26807,-71.16699,263.3667,-58.71582
462282,0.30527,-0.63445,0.24496,-0.664,0.53394,-0.96167,-0.19019,-40.2832,132.69043,-77.57568
462322,0.26813,-0.61128,0.25556,-0.69697,0.44653,-0.95654,-0.05151,-39.73389,157.59277,-74.70703
462366,0.23133,-0.58159,0.27244,-0.72845,0.44971,-0.91064,-0.03687,-26.67236,140.01465,-59.2041
462407,0.20034,-0.54626,0.28746,-0.75859,0.31299,-0.89893,-0.00488,-27.40479,162.41455,-50.354
462447,0.18096,-0.51968,0.30044,-0.77688,0.03809,-0.8147,0.02393,-8.60596,76.78223,-39.00146
462487,0.17327,-0.50537,0.3077,-0.7852,0.30273,-0.74438,0.21362,-1.83105,50.10986,-23.01025
462527,0.16909,-0.49232,0.31892,-0.7899,-0.04541,-0.85645,0.1272,-10.98633,28.56445,-11.23047
462571,0.17529,-0.49191,0.32892,-0.78469,0.44116,-0.81934,0.1748,-5.12695,-16.6626,11.90186
462612,0.18834,-0.49388,0.34121,-0.77512,0.02197,-0.88428,-0.00732,-12.02393,-43.02979,29.78516
462652,0.21562,-0.50824,0.35346,-0.75292,0.04907,-1.03809,-0.00903,5.92041,-120.42236,48.58398
462692,0.26397,-0.5427,0.35503,-0.7116,-0.37915,-1.07861,-0.13159,16.47949,-229.24805,68.54248
