t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
72430,-0.91413,-0.01943,0.15265,-0.37055,0.19409,-0.11157,1.04102,-8.17871,10.13184,-14.16016
72470,-0.91672,-0.0151,0.14964,-0.36555,0.21167,-0.12329,1.05542,-8.97217,6.28662,-15.25879
72510,-0.91942,-0.0109,0.14515,-0.3607,0.17896,-0.09741,1.05518,-8.23975,11.96289,-14.89258
72555,-0.92217,-0.00596,0.14234,-0.35487,0.19507,-0.13184,1.02246,-9.64355,7.32422,-15.31982
72595,-0.92454,-0.00168,0.13844,-0.35028,0.19434,-0.09229,1.03882,-9.27734,12.45117,-12.3291
72635,-0.92693,0.00269,0.13505,-0.34522,0.16968,-0.12158,1.01807,-8.17871,10.74219,-15.80811
72675,-0.92935,0.00731,0.1309,-0.34021,0.13818,-0.10059,1.05322,-11.77979,7.99561,-12.87842
72715,-0.93101,0.01241,0.12853,-0.33641,0.08545,-0.14819,1.06494,-9.8877,6.5918,-10.13184
72760,-0.93242,0.01953,0.12142,-0.33482,-0.20288,-0.18579,1.07471,-10.43701,-2.92969,2.44141
72800,-0.92998,0.0246,0.11809,-0.34236,-0.23657,-0.20581,1.15088,2.50244,-5.24902,40.2832
72840,-0.92187,0.0256,0.10725,-0.36691,-0.52124,-0.28174,1.146,22.52197,-8.72803,84.96094
72880,-0.90561,0.02043,0.10506,-0.40625,-0.43286,-0.4834,1.22729,41.01563,-50.53711,143.31055
72920,-0.87703,0.01009,0.10453,-0.46521,-0.6062,-0.55981,1.20874,71.10596,-51.81885,205.26123
72965,-0.82651,-0.00884,0.10262,-0.55036,-0.50464,-0.81665,1.32886,108.64258,-71.65527,265.99121
73005,-0.75999,-0.0328,0.09626,-0.63929,-0.5603,-1.12451,1.2937,131.16455,-58.77686,324.76807
73045,-0.67034,-0.05466,0.07795,-0.73363,-0.38989,-1.25684,1.19458,166.74805,-27.64893,376.0376
73085,-0.55677,-0.0799,0.05423,-0.82299,-0.0957,-1.09619,1.07446,174.1333,-36.25488,402.83203
73125,-0.42723,-0.09982,0.03139,-0.89619,-0.21143,-1.45703,1.04932,173.15674,-18.67676,414.48975
73170,-0.26074,-0.11905,0.00878,-0.95624,0.39331,-1.27832,0.86304,173.88916,6.16455,442.07764
73210,-0.1063,-0.11729,-0.01364,-0.98559,0.41626,-1.35815,0.98804,144.104,41.80908,414.24561
73250,0.03187,-0.1137,-0.02739,-0.99093,0.7627,-1.4646,0.81079,130.43213,37.41455,352.66113
73290,0.14638,-0.10299,-0.04308,-0.98119,0.6853,-0.91895,1.02148,105.95703,53.40576,272.64404
73330,0.22536,-0.10846,-0.04108,-0.9656,1.12646,-1.52539,0.93042,50.78125,-12.69531,183.47168
73375,0.27575,-0.09477,-0.04798,-0.95358,0.64648,-0.33252,0.91211,52.97852,106.26221,61.2793
73415,0.28293,-0.08694,-0.0468,-0.95228,0.36694,-0.1377,0.94946,-1.95313,-33.56934,-5.18799
73455,0.279,-0.09591,-0.04271,-0.95277,0.2417,-0.03174,1.08789,-18.37158,9.94873,-11.1084
73495,0.27371,-0.09292,-0.03525,-0.9549,0.15527,0.06201,0.95166,-25.02441,2.19727,-13.00049
73535,0.26911,-0.09004,-0.02599,-0.95678,0.26147,-0.02319,1.01904,-18.31055,37.71973,-13.61084
73575,0.26459,-0.07868,-0.01767,-0.95923,0.12817,0.00342,1.03711,-15.80811,26.9165,-13.06152
73615,0.25948,-0.0764,-0.01203,-0.96089,0.25903,0.00024,1.05786,-13.3667,14.83154,-14.46533
73655,0.25494,-0.0724,-0.00588,-0.96247,0.229,-0.09717,1.13696,-9.70459,19.22607,-12.57324
73695,0.24983,-0.0678,-0.00296,-0.96416,0.29736,-0.0127,1.09302,-4.82178,23.25439,-15.25879
73735,0.23927,-0.05187,-0.02144,-0.96759,0.22803,0.06885,1.06665,20.20264,22.82715,-31.92139
73775,0.23081,-0.04747,-0.02503,-0.96978,0.17383,0.02051,1.0603,-5.31006,-0.67139,-20.62988
73815,0.22484,-0.04482,-0.0301,-0.97116,0.25049,0.20923,1.02173,43.88428,43.5791,0.97656
73855,0.23576,-0.01562,-0.04284,-0.969,0.04688,0.1001,1.05591,54.56543,85.32715,28.32031
73895,0.23749,0.00922,-0.05976,-0.96777,0.1001,0.1582,1.02002,50.90332,43.15186,-9.76563
73935,0.23869,0.02944,-0.06612,-0.96665,0.19604,-0.01782,1.13306,37.41455,74.46289,8.11768
73975,0.23622,0.05517,-0.07378,-0.96558,-0.01465,0.22607,0.98828,23.92578,56.27441,-19.83643
74015,0.24018,0.0771,-0.06862,-0.96348,0.1604,0.17041,0.99341,-18.12744,110.83984,23.55957
74055,0.24266,0.11078,-0.0539,-0.9605,-0.14526,0.17969,0.87354,-10.55908,77.14844,-16.41846
74095,0.24091,0.12154,-0.04077,-0.96029,-0.24585,0.0918,1.21045,-42.72461,-17.94434,-20.1416
