t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
55124,0.62698,-0.05693,0.07832,-0.77081,0.21069,-0.13306,1.02563,-8.60596,10.25391,-12.93945
55165,0.62271,-0.05932,0.07849,-0.77407,0.18652,-0.09546,1.04785,-11.1084,2.2583,-13.42773
55205,0.6186,-0.06308,0.07803,-0.7771,0.22192,-0.125,1.04199,-7.93457,7.20215,-11.65771
55250,0.61391,-0.06533,0.07849,-0.78059,0.2229,-0.13647,1.00635,-11.47461,9.94873,-14.64844
55290,0.60898,-0.06766,0.07992,-0.7841,0.21802,-0.13428,1.06177,-11.65771,10.86426,-14.83154
55330,0.60418,-0.07006,0.08101,-0.78748,0.20752,-0.12524,1.04932,-11.41357,7.32422,-15.80811
55370,0.59953,-0.07214,0.08181,-0.79076,0.18359,-0.13574,1.06689,-10.55908,7.50732,-13.00049
55410,0.59561,-0.0739,0.08333,-0.79339,0.12891,-0.15747,1.06641,-9.09424,6.46973,-10.25391
55455,0.59347,-0.07462,0.08429,-0.79483,0.02148,-0.15015,1.08325,-8.8501,1.95313,0.91553
55495,0.59593,-0.07018,0.08934,-0.79284,-0.26636,-0.21338,1.03442,-1.64795,18.49365,18.85986
55535,0.60933,-0.06436,0.09141,-0.78285,-0.40967,-0.21924,1.17017,6.34766,-29.60205,67.13867
55575,0.63651,-0.06138,0.08771,-0.76159,-0.51343,-0.3916,1.18237,27.52686,-21.66748,124.26758
55615,0.67949,-0.0487,0.0804,-0.72532,-0.56494,-0.53784,1.25562,59.2041,-31.06689,189.14795
55660,0.74264,-0.03812,0.05981,-0.66339,-0.50464,-0.78003,1.1499,79.58984,-58.1665,241.94336
55700,0.80388,-0.02447,0.03687,-0.59029,-0.74072,-0.96484,1.21802,93.93311,-73.05908,297.05811
55740,0.86672,-0.01379,0.00461,-0.4952,-0.42065,-1.21143,1.16797,141.90674,-78.67432,341.4917
55780,0.92273,0.01329,-0.03002,-0.37964,-0.52124,-1.4165,1.20825,154.54102,-74.34082,389.83154
55820,0.96472,0.04165,-0.0686,-0.24394,-0.14844,-1.47876,1.09595,190.12451,-63.41553,413.20801
55865,0.98752,0.07957,-0.09891,-0.07284,0.08887,-1.71436,0.8335,178.10059,-33.75244,441.46729
55905,0.98153,0.1074,-0.11599,0.09071,0.69849,-1.41626,0.90747,182.12891,45.77637,449.70703
55945,0.95482,0.1206,-0.10324,0.24441,0.51196,-1.45142,0.85181,117.49268,72.02148,384.15527
55985,0.91511,0.12834,-0.10684,0.36237,1.02588,-1.38794,0.90796,115.84473,14.70947,291.74805
56025,0.87654,0.1357,-0.10422,0.44612,0.88232,-0.99194,0.99927,77.51465,53.89404,200.92773
56070,0.84848,0.13212,-0.10667,0.49788,0.77759,-0.71973,0.89307,53.58887,22.15576,89.66064
56110,0.83687,0.13044,-0.1015,0.51862,0.31055,-0.31177,0.95361,24.16992,24.35303,28.74756
56150,0.83474,0.12457,-0.10005,0.52375,0.27368,-0.1626,0.96655,-5.12695,5.85938,0.48828
56190,0.83647,0.11406,-0.09688,0.52398,0.18066,-0.01929,1.00098,-17.08984,32.89795,-7.93457
56230,0.84103,0.10179,-0.08966,0.52048,0.18481,0.01782,1.01416,-17.39502,20.81299,-21.30127
56270,0.84671,0.09032,-0.08181,0.51465,0.16016,0.06616,1.06201,-17.39502,49.07227,-22.94922
56310,0.85239,0.07821,-0.07232,0.50864,0.09326,-0.00732,1.18262,-17.02881,12.87842,-22.33887
56350,0.85635,0.07132,-0.06945,0.50337,0.13257,0.01196,1.15576,-6.5918,14.89258,-16.23535
56390,0.85921,0.06593,-0.0658,0.49971,0.15674,-0.00928,1.12646,-8.05664,6.53076,-8.30078
56430,0.86091,0.0669,-0.05897,0.4975,0.12329,-0.11572,1.18237,105.71289,27.70996,-18.12744
56470,0.86393,0.08103,-0.04567,0.49153,0.13379,0.05981,1.0686,30.82275,0.73242,-26.61133
56510,0.86709,0.08735,-0.04615,0.48479,0.23071,0.09302,1.07471,-1.46484,-3.41797,-9.46045
56550,0.86848,0.09429,-0.04216,0.48135,0.18921,0.19678,1.01514,35.52246,0.54932,-3.23486
56590,0.86525,0.10377,-0.03296,0.48591,0.13574,0.13013,0.94336,23.80371,24.16992,17.15088
56630,0.86517,0.10258,-0.01966,0.48702,0.05273,0.04736,1.05981,37.90283,19.04297,-13.3667
56670,0.86479,0.10952,-0.00523,0.48656,0.27759,0.1543,0.96875,24.29199,54.13818,2.19727
56710,0.86222,0.10271,0.01569,0.49234,-0.0166,0.25391,0.9812,9.15527,69.76318,11.47461
56750,0.86353,0.097,0.02586,0.49077,0.2251,0.14233,1.11597,-5.43213,19.59229,-11.90186
56750,0.86353,0.097,0.02586,0.49077,0.2251,0.14233,1.11597,-5.43213,19.59229,-11.90186
