t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
120114,0.98982,-0.06147,0.013,-0.11377,0.09619,-0.12012,1.07227,-8.78906,17.08984,-17.82227
120155,0.98881,-0.06425,0.01506,-0.12055,0.09448,-0.10352,1.0498,-9.64355,10.31494,-18.06641
120195,0.98782,-0.06655,0.01722,-0.12693,0.08887,-0.09668,1.05908,-9.52148,13.18359,-16.05225
120235,0.98691,-0.06935,0.01784,-0.13235,0.0957,-0.12476,1.04248,-10.49805,6.16455,-14.89258
120279,0.98592,-0.07186,0.01972,-0.13797,0.03394,-0.11621,1.05322,-10.0708,7.93457,-12.08496
120320,0.98501,-0.07505,0.02079,-0.14256,0.07324,-0.11719,1.0686,-12.51221,12.39014,-12.146
120360,0.98432,-0.07741,0.02694,-0.14502,-0.27002,-0.18091,1.01782,-8.11768,5.5542,1.70898
120400,0.98509,-0.08008,0.02694,-0.13814,-0.3252,-0.16772,1.17725,-8.23975,-26.97754,32.71484
120440,0.98805,-0.07775,0.03601,-0.11418,-0.80322,-0.32446,1.19482,19.9585,20.69092,99.54834
120484,0.99423,-0.06231,0.04477,-0.04748,-1.42944,-0.72461,1.11646,50.84229,-72.08252,215.63721
120525,0.9959,-0.03937,0.02684,0.05034,-1.21387,-1.2417,1.26245,109.80225,-103.45459,314.14795
120565,0.98159,-0.00223,0.00124,0.18196,-1.3479,-1.86133,1.23755,137.81738,-133.48389,416.07666
120605,0.93849,0.04915,-0.00806,0.33672,-1.0791,-2.0354,1.19702,227.84424,-22.76611,505.43213
120645,0.85303,0.10601,0.00531,0.50764,-1.20825,-2.04175,1.06323,218.93311,-40.22217,581.48193
120689,0.69386,0.162,0.00127,0.69924,-0.21851,-2.7605,0.76953,235.90088,-17.94434,665.40527
120730,0.49715,0.18794,-0.00447,0.84506,0.38672,-4.10815,1.12939,154.29688,6.7749,688.17139
120770,0.27829,0.20002,-0.00432,0.93763,2.23145,-2.33496,1.34204,201.59912,89.78271,583.06885
120810,0.12585,0.18113,0.0036,0.97364,2.16821,-2.53467,0.80859,114.99023,-15.56396,261.53564
120850,0.08184,0.22928,0.04989,0.96689,0.84229,-0.43433,0.24146,200.68359,23.98682,19.28711
120894,0.04721,0.1995,0.07463,0.97418,-0.23657,0.24854,0.76978,-8.91113,-55.35889,78.06396
120935,0.03508,0.21618,0.05024,0.9727,0.62402,-0.28613,0.76318,-47.97363,24.10889,48.52295
120975,0.02607,0.20705,0.04227,0.97534,0.10693,0.16309,1.33789,-20.26367,-8.30078,22.27783
121015,0.02429,0.20843,0.03548,0.97536,0.15576,-0.86279,0.96533,98.38867,-19.59229,-27.9541
121055,0.01993,0.20272,0.07817,0.97418,0.34473,0.21509,0.75757,99.3042,60.2417,-6.89697
121099,0.01444,0.17161,0.08654,0.97953,-0.16138,0.229,1.08936,-35.46143,26.85547,-41.44287
121140,0.02662,0.16339,0.07407,0.9817,0.19653,0.07739,1.05811,-27.28271,17.94434,-41.44287
121180,0.03862,0.15033,0.07686,0.98317,0.15381,0.21094,0.97729,12.75635,45.89844,-35.88867
121220,0.05675,0.14326,0.08118,0.983,0.0686,0.20435,1.0271,-20.01953,-49.74365,-75.80566
121264,0.07916,0.16057,0.08293,0.97862,0.29028,0.24341,0.97632,37.65869,-31.31104,-39.67285
121305,0.09666,0.17104,0.0884,0.97479,0.60132,0.02222,1.34546,-7.08008,-19.59229,-38.45215
121345,0.09257,0.15064,0.10961,0.9764,-0.02319,0.40454,0.51855,87.89063,86.79199,-3.96729
121385,0.09236,0.13612,0.12803,0.97631,0.2207,0.25195,1.19922,10.13184,6.95801,-11.23047
121425,0.1006,0.13049,0.12666,0.97644,0.1499,0.33545,1.02271,-12.93945,2.2583,-32.4707
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
121469,0.11264,0.13472,0.12016,0.97537,0.51489,-0.08862,1.27954,1.89209,-3.60107,-14.34326
