t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
102660,0.39799,0.05415,-0.1543,0.90083,0.22021,-0.15771,1.07642,-8.30078,-2.38037,-14.34326
102700,0.40334,0.05283,-0.15334,0.89869,0.19751,-0.18213,1.00781,-2.38037,12.39014,-15.50293
102740,0.40878,0.0495,-0.1507,0.89686,0.22168,-0.09473,1.06812,-9.52148,10.00977,-12.69531
102780,0.41406,0.04542,-0.14935,0.89488,0.23975,-0.15088,0.98047,-6.5918,17.45605,-14.22119
102820,0.41962,0.04108,-0.14725,0.89285,0.20776,-0.13354,1.08667,-8.54492,5.06592,-13.30566
102860,0.42422,0.03941,-0.14644,0.89088,0.20801,-0.16138,0.99854,-5.00488,13.00049,-12.93945
102900,0.42895,0.03529,-0.14413,0.88916,0.19189,-0.13184,1.052,-7.14111,9.76563,-9.94873
102940,0.43277,0.03154,-0.14325,0.8876,0.13062,-0.15039,1.05518,-8.11768,13.85498,-9.46045
102980,0.43517,0.0249,-0.14015,0.88713,0.00439,-0.15479,1.06396,-3.84521,12.93945,-1.77002
103020,0.43145,0.01903,-0.13789,0.88944,-0.15723,-0.22827,1.11694,-2.62451,2.38037,20.99609
103060,0.42008,0.01195,-0.13182,0.8959,-0.3335,-0.20825,1.20654,11.47461,-0.42725,52.00195
103100,0.39263,0.00557,-0.12305,0.90956,-0.68994,-0.40186,1.28638,29.96826,-10.74219,105.16357
103140,0.33944,0.00259,-0.103,0.93316,-0.92383,-0.5625,1.50928,87.82959,-39.48975,203.49121
103180,0.25058,0.01957,-0.07972,0.96286,-1.10522,-1.14917,1.2915,125.79346,-113.40332,291.80908
103220,0.13279,0.04548,-0.04607,0.98732,-0.99902,-1.46021,1.50415,182.80029,-87.64648,365.66162
103260,-0.01796,0.05827,0.00256,0.99644,-0.99951,-1.72485,1.30054,214.53857,-53.95508,448.6084
103300,-0.19342,0.06284,0.05918,0.97558,-0.73511,-2.20483,0.95581,245.17822,-38.39111,530.70068
103340,-0.38674,0.06549,0.11427,0.91089,0.56494,-1.94946,0.81909,249.81689,12.146,584.22852
103380,-0.56476,0.0488,0.13584,0.81045,1.17041,-2.84375,0.91431,164.55078,115.35645,519.71436
103420,-0.69386,0.0209,0.15738,0.69998,1.62598,-1.30957,0.57373,203.85742,64.45313,385.13184
103460,-0.77161,0.00803,0.17026,0.61008,1.4502,-1.55151,0.77539,94.29932,65.30762,244.93408
103500,-0.81478,-0.006,0.16567,0.55252,0.96094,-0.47144,0.80469,61.15723,89.29443,120.30029
103540,-0.83272,-0.00342,0.15084,0.52956,0.27979,-0.68799,1.125,-8.36182,12.39014,44.18945
103580,-0.83904,-0.00377,0.14629,0.5208,0.22827,0.01367,1.1001,32.10449,19.40918,10.00977
103620,-0.84028,-0.02051,0.14252,0.51945,0.25781,0.04321,0.99707,42.72461,39.85596,-4.02832
103660,-0.84128,-0.03009,0.12933,0.52082,-0.02393,0.23926,1.09131,-1.15967,26.06201,-5.18799
103700,-0.83938,-0.02858,0.12614,0.52473,0.27979,0.18994,1.10303,-26.12305,-4.69971,-11.53564
103740,-0.83922,-0.02397,0.115,0.52777,0.146,0.18384,1.13867,-27.64893,33.3252,-6.40869
103780,-0.83831,-0.03034,0.11016,0.52991,0.05469,-0.42773,1.01025,121.15479,-12.69531,-26.48926
103820,-0.83608,-0.05926,0.12959,0.52658,0.24438,0.41382,1.02173,42.78564,31.43311,25.20752
103865,-0.83952,-0.07976,0.12259,0.52005,-0.01514,0.19507,0.90088,48.58398,38.94043,-11.90186
103905,-0.83577,-0.08501,0.121,0.52559,0.13745,0.18115,1.02759,-8.66699,-26.9165,-26.85547
103945,-0.8284,-0.0827,0.1247,0.53664,0.07837,0.10645,0.99072,7.01904,-0.85449,-40.58838
103985,-0.82137,-0.08128,0.1326,0.5457,0.24878,0.44189,1.02051,19.22607,-34.05762,-20.56885
104025,-0.81809,-0.08349,0.13305,0.55017,0.19897,0.21973,1.05542,-14.46533,28.44238,-10.92529
104025,-0.81809,-0.08349,0.13305,0.55017,0.19897,0.21973,1.05542,-14.46533,28.44238,-10.92529
104025,-0.81809,-0.08349,0.13305,0.55017,0.19897,0.21973,1.05542,-14.46533,28.44238,-10.92529
104025,-0.81809,-0.08349,0.13305,0.55017,0.19897,0.21973,1.05542,-14.46533,28.44238,-10.92529
104025,-0.81809,-0.08349,0.13305,0.55017,0.19897,0.21973,1.05542,-14.46533,28.44238,-10.92529
104025,-0.81809,-0.08349,0.13305,0.55017,0.19897,0.21973,1.05542,-14.46533,28.44238,-10.92529
104025,-0.81809,-0.08349,0.13305,0.55017,0.19897,0.21973,1.05542,-14.46533,28.44238,-10.92529
104025,-0.81809,-0.08349,0.13305,0.55017,0.19897,0.21973,1.05542,-14.46533,28.44238,-10.92529
