t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
136235,-0.10829,-0.01523,0.13191,-0.9835,0.06226,-0.12891,1.06812,-6.5918,10.62012,-17.7002
136275,-0.11516,-0.01218,0.13092,-0.98289,0.03711,-0.13989,1.07739,-7.38525,7.87354,-18.31055
136315,-0.12225,-0.01143,0.13131,-0.98199,0.05786,-0.13892,1.08057,-9.15527,5.49316,-19.53125
136355,-0.12943,-0.00956,0.13097,-0.98114,0.04272,-0.10498,1.04956,-9.33838,8.60596,-18.55469
136395,-0.13586,-0.00677,0.131,-0.98029,0.02734,-0.11938,1.04761,-9.27734,9.76563,-16.05225
136435,-0.14132,-0.00548,0.13046,-0.9796,0.07007,-0.10864,1.05005,-7.14111,3.479,-14.28223
136475,-0.14712,-0.00464,0.13038,-0.97875,0.07471,-0.14233,1.02466,-8.17871,8.36182,-16.96777
136515,-0.1532,-0.00247,0.13074,-0.97778,0.04199,-0.12866,1.03027,-11.65771,6.40869,-16.11328
136555,-0.15898,0.00012,0.13234,-0.97665,-0.00537,-0.14185,1.02344,-13.73291,9.33838,-15.93018
136595,-0.16312,0.00323,0.13377,-0.97577,-0.0686,-0.14014,1.08643,-12.146,-0.36621,-7.75146
136635,-0.16321,0.00653,0.13429,-0.97566,-0.16577,-0.18237,1.07739,-8.30078,4.94385,5.37109
136675,-0.15747,0.01183,0.13266,-0.97678,-0.29688,-0.16821,1.18408,-3.66211,-13.61084,24.53613
136715,-0.14061,0.01081,0.13023,-0.97968,-0.41626,-0.28613,1.20117,14.16016,-18.24951,67.74902
136755,-0.10966,0.01442,0.11985,-0.9849,-0.61353,-0.3291,1.22925,40.64941,-29.05273,107.05566
136795,-0.05189,0.01316,0.10326,-0.99151,-0.948,-0.76318,1.08936,72.26563,-51.45264,197.26563
136835,0.03458,0.01072,0.07496,-0.99484,-1.07837,-0.8833,1.19287,112.97607,-80.56641,281.43311
136875,0.14811,-0.00352,0.04188,-0.98637,-1.02246,-1.44116,1.15405,119.56787,-98.20557,354.91943
136915,0.28468,-0.00074,-0.00295,-0.95686,-1.01245,-1.45557,1.29712,193.78662,-26.85547,432.67822
136955,0.43939,0.01692,-0.05181,-0.89476,-0.81934,-1.76733,1.14038,205.44434,1.64795,518.79883
136995,0.60458,0.03722,-0.09826,-0.78744,-1.05347,-2.41113,1.39917,181.21338,-9.8877,608.03223
137035,0.76781,0.04674,-0.13976,-0.62079,0.83594,-2.25781,1.10474,224.85352,74.76807,680.7251
137075,0.89211,0.06795,-0.1374,-0.42103,0.39624,-3.50952,2.2439,91.24756,111.26709,588.74512
137115,0.95016,0.08557,-0.15608,-0.24928,1.64795,-2.07056,0.39307,248.53516,27.03857,414.18457
137155,0.96728,0.128,-0.17004,-0.12531,2.81226,-2.16211,1.82178,68.29834,-74.40186,150.5127
137195,0.96137,0.12233,-0.21219,-0.11138,-0.16479,-0.54883,0.62793,48.82813,-15.31982,35.15625
137235,0.96364,0.1252,-0.21118,-0.08808,-0.30225,0.04102,1.52661,-2.31934,-8.30078,62.68311
137275,0.96248,0.10893,-0.22565,-0.08641,0.25464,0.11646,0.51123,-26.7334,136.2915,45.77637
137315,0.97074,0.10334,-0.19169,-0.08288,0.2915,0.36426,1.02319,-25.81787,50.65918,0.61035
137355,0.97636,0.09016,-0.16775,-0.08419,0.19946,0.00635,1.26782,-32.04346,18.9209,-7.62939
137395,0.97718,0.08576,-0.16306,-0.08833,0.28906,0.13623,1.00806,8.05664,7.62939,-16.96777
137440,0.9778,0.08692,-0.15569,-0.09352,0.31299,0.09839,0.95996,-6.5918,27.46582,-14.46533
137480,0.9796,0.0821,-0.14421,-0.0973,0.13892,0.04102,1.0896,-3.54004,19.83643,-12.93945
137520,0.97829,0.08324,-0.14645,-0.10581,0.52661,0.17993,0.99316,-2.0752,-14.28223,-34.66797
137560,0.9768,0.08148,-0.14766,-0.11849,0.36108,0.05249,1.09912,8.17871,2.99072,-30.39551
137600,0.97565,0.07973,-0.14769,-0.12868,0.50391,0.27856,1.05347,-40.58838,1.28174,-21.48438
137645,0.98034,0.06873,-0.11967,-0.12852,-0.10938,0.05151,1.07739,-1.77002,69.82422,-10.62012
137685,0.98089,0.06375,-0.11258,-0.13324,0.09888,0.04443,1.04468,-18.55469,23.98682,-16.41846
137725,0.97995,0.09626,-0.10126,-0.12966,-0.10107,0.4436,0.94116,93.68896,29.11377,-15.93018
137765,0.97523,0.09526,-0.11453,-0.15284,0.47803,-0.02808,1.09595,-40.89355,-66.89453,-78.91846
137805,0.97197,0.1015,-0.11797,-0.16639,0.13403,0.15503,0.96436,33.56934,-0.91553,-29.72412
137850,0.97115,0.10696,-0.11346,-0.17084,0.45605,0.28296,1.06445,7.44629,59.26514,17.27295
137890,0.9741,0.11307,-0.0934,-0.16201,0.17065,0.14478,0.96973,-22.33887,35.40039,-3.60107
