t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
139721,0.70456,-0.35878,0.17331,-0.58435,-0.2561,-1.31274,0.17114,96.98486,119.62891,52.91748
139761,0.71988,-0.30903,0.20392,-0.58422,-0.29761,-1.29297,0.10938,101.25732,140.68604,81.11572
139800,0.73718,-0.25417,0.23989,-0.57536,-0.44092,-1.29736,0.17407,95.64209,127.80762,112.60986
139841,0.75591,-0.19943,0.27357,-0.55733,-0.33154,-1.37109,0.0918,100.3418,130.7373,140.80811
139881,0.77379,-0.13472,0.31312,-0.53074,-0.72559,-1.15112,0.04126,106.62842,138.12256,170.10498
139925,0.79377,-0.06848,0.34907,-0.48991,-0.64502,-1.13452,-0.08496,95.09277,102.84424,187.98828
139966,0.80843,-0.01143,0.37757,-0.44763,-0.62891,-0.89551,-0.12573,81.54297,88.50098,194.15283
140006,0.82044,0.04343,0.39971,-0.40231,-0.698,-0.77808,-0.12769,81.05469,73.42529,201.78223
140046,0.82868,0.09771,0.41989,-0.35223,-0.87671,-0.57495,-0.24707,65.67383,65.979,194.15283
140086,0.83465,0.14676,0.43118,-0.30419,-1.02271,-0.37158,-0.16016,60.11963,30.76172,194.15283
140130,0.8432,0.19144,0.43338,-0.24732,-0.96997,-0.22241,-0.19336,25.81787,-10.49805,185.05859
140171,0.85164,0.22361,0.4244,-0.20301,-0.79858,-0.10083,-0.12524,27.46582,-22.64404,168.21289
140211,0.85621,0.25117,0.41792,-0.16059,-0.50562,0.08936,-0.0603,4.3335,-14.09912,145.1416
140251,0.85836,0.27422,0.41058,-0.12676,-0.51782,0.05371,-0.06592,9.09424,-15.56396,109.31396
140291,0.85639,0.29335,0.40846,-0.10161,-0.42456,0.26587,-0.00464,5.98145,-4.57764,83.31299
140335,0.85458,0.3082,0.40576,-0.0818,-0.45996,0.26831,0.03979,2.80762,-3.35693,35.40039
140376,0.84964,0.31677,0.41109,-0.07353,-0.30981,0.34912,-0.08911,-11.2915,15.07568,1.89209
140416,0.84541,0.31847,0.41841,-0.07367,-0.22241,0.46289,0.08276,-14.89258,5.00488,-44.86084
140456,0.84091,0.31238,0.43036,-0.08187,-0.18799,0.26587,-0.18359,-34.05762,28.44238,-80.68848
140496,0.8256,0.30031,0.46394,-0.09788,-0.32715,0.29517,-0.18994,-29.90723,52.24609,-111.99951
140540,0.8082,0.26755,0.50663,-0.12323,-0.021,0.03296,-0.53296,-80.44434,39.61182,-165.34424
140581,0.78537,0.21254,0.55611,-0.15935,-0.33545,-0.18457,-0.40674,-88.13477,32.59277,-221.43555
140621,0.76518,0.12735,0.59392,-0.20537,-0.10229,-0.47339,-0.99854,-153.86963,-20.81299,-273.86475
140661,0.7323,0.0058,0.62994,-0.25201,-0.21191,-0.92285,-1.08105,-189.02588,-3.54004,-339.05029
140701,0.69525,-0.15537,0.63514,-0.29277,0.22095,-1.28076,-1.66479,-290.1001,-125.61035,-420.16602
140746,0.61925,-0.36797,0.61417,-0.31708,0.20605,-2.2749,-2.13745,-374.38965,-87.52441,-428.95508
140786,0.53738,-0.5602,0.55656,-0.29029,-0.6106,-3.17358,-2.01245,-389.03809,-289.00146,-400.20752
140826,0.48147,-0.72342,0.45324,-0.18986,-0.54126,-2.93677,-2.06274,-396.66748,-437.01172,-257.69043
140866,0.43895,-0.82587,0.34679,-0.04032,-0.29297,-2.92773,-2.06665,-331.11572,-484.13086,-102.05078
140906,0.39829,-0.87037,0.25906,0.11545,0.28345,-2.7002,-1.92114,-267.45605,-397.82715,3.17383
140950,0.35345,-0.87476,0.19938,0.25835,0.22095,-2.62305,-1.45215,-197.32666,-354.79736,81.72607
140991,0.32118,-0.8508,0.16964,0.37527,0.35986,-2.18701,-0.78418,-133.48389,-348.81592,143.31055
141031,0.29363,-0.81223,0.16016,0.47438,0.5647,-1.67163,-0.37036,-92.59033,-250.18311,181.45752
141071,0.26519,-0.77857,0.16418,0.54145,0.43066,-1.25635,0.08081,-72.5708,-163.57422,157.34863
141111,0.24258,-0.75375,0.16507,0.58514,0.19043,-0.87134,0.29712,-55.05371,-104.24805,123.29102
141155,0.22689,-0.73174,0.16374,0.61878,-0.04541,-0.35083,0.26831,-49.1333,-34.17969,80.99365
141196,0.21425,-0.72144,0.15632,0.63704,-0.13208,-0.2041,0.35474,-34.36279,6.04248,44.7998
141236,0.203,-0.71789,0.14963,0.64627,-0.58569,-0.24365,0.21362,-47.79053,-22.3999,22.94922
141276,0.20144,-0.71226,0.1368,0.65576,-0.53589,-0.1167,0.36475,-27.9541,48.88916,-11.65771
141316,0.20057,-0.71793,0.12393,0.6524,-0.76367,-0.27441,0.38013,-22.3999,-2.92969,-29.78516
141360,0.2094,-0.71891,0.10956,0.65111,-0.95483,-0.146,0.29883,-11.84082,49.86572,-41.19873
141401,0.21553,-0.72378,0.09901,0.64537,-1.02368,-0.12207,0.20386,-10.0708,11.16943,-38.33008
141441,0.22053,-0.7273,0.09033,0.64099,-1.04663,-0.11938,0.13184,-6.10352,40.16113,-37.65869
141481,0.2252,-0.73467,0.08375,0.63178,-1.20728,-0.18604,0.08276,-2.92969,24.04785,-31.25
141521,0.23067,-0.7356,0.08041,0.62916,-1.07837,-0.05981,0.13354,2.50244,20.99609,-24.29199
141565,0.234,-0.73722,0.07819,0.62631,-1.07544,-0.12305,0.1543,-0.54932,14.03809,-17.08984
141606,0.23769,-0.73739,0.07755,0.6248,-1.00146,-0.07007,0.16138,7.08008,28.44238,-19.53125
141646,0.24093,-0.73879,0.07556,0.62214,-1.11108,-0.1145,0.12427,0.67139,1.77002,-20.81299
141686,0.24399,-0.73603,0.07338,0.62448,-0.97437,-0.07593,0.17065,1.77002,8.30078,-16.11328
141730,0.24543,-0.73795,0.07295,0.6217,-1.14795,-0.10107,0.10522,-0.73242,15.07568,-16.47949
141770,0.24649,-0.73725,0.07232,0.62218,-0.99658,-0.08716,0.11328,-2.38037,10.92529,-11.53564
141810,0.24678,-0.73803,0.0724,0.62113,-1.11963,-0.06836,0.10669,-1.77002,9.39941,-13.18359
141851,0.24676,-0.73525,0.07035,0.62466,-0.9502,-0.10083,0.11426,-4.82178,-5.00488,-10.74219
141891,0.24658,-0.73409,0.06923,0.62621,-1.01343,-0.07593,0.10693,-5.18799,10.86426,-13.61084
141935,0.24602,-0.73372,0.06703,0.62711,-0.99048,-0.07178,0.08911,-4.02832,5.92041,-10.49805
141976,0.24528,-0.73286,0.06658,0.62845,-1.03467,-0.0769,0.15894,-8.72803,12.20703,-13.18359
142016,0.24458,-0.73202,0.06389,0.62998,-0.96851,-0.05371,0.14209,-5.92041,4.82178,-13.30566
142056,0.2443,-0.73018,0.06166,0.63244,-0.9624,-0.10522,0.17798,-6.34766,2.31934,-16.35742
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
142096,0.24496,-0.7284,0.05862,0.63452,-0.92676,-0.0564,0.2063,-6.53076,7.62939,-15.38086
