t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
126191,0.3085,-0.28934,0.46798,-0.77378,-0.34839,-1.19189,0.14746,91.23508,143.79132,24.60288
126236,0.32032,-0.2287,0.47039,-0.78769,-0.33911,-1.27881,0.12036,93.75,126.28174,87.64648
126276,0.3352,-0.16485,0.47225,-0.79629,-0.47754,-1.19507,0.15479,96.31348,116.1499,101.98975
126316,0.35619,-0.1017,0.47196,-0.79792,-0.53027,-1.29346,-0.02417,103.33252,112.18262,135.68115
126356,0.38001,-0.02903,0.46947,-0.79434,-0.56421,-1.07446,0.19043,106.81152,106.50635,154.29688
126396,0.40918,0.0389,0.46279,-0.78327,-0.7688,-1.25903,-0.0332,103.39355,93.13965,176.81885
126441,0.44202,0.11842,0.45045,-0.76441,-0.80225,-0.98218,0.0752,104.12598,69.45801,184.50928
126481,0.47526,0.18003,0.4335,-0.7419,-0.91333,-0.97827,-0.11792,105.22461,56.57959,196.28906
126521,0.50384,0.24198,0.41414,-0.71604,-0.8916,-0.70557,-0.01514,94.29932,51.26953,192.81006
126561,0.536,0.28997,0.38976,-0.688,-0.95923,-0.60669,-0.1084,78.125,3.11279,192.38281
126601,0.56606,0.32969,0.36465,-0.65919,-0.87549,-0.37036,0.02759,49.80469,-4.02832,179.32129
126646,0.60107,0.35991,0.3344,-0.62768,-0.83008,-0.32495,-0.07788,50.96436,-56.51855,166.1377
126686,0.62933,0.3782,0.30268,-0.60492,-0.69165,-0.05225,-0.04712,32.53174,-64.45313,143.9209
126726,0.65247,0.39498,0.27406,-0.58291,-0.55786,0.02515,-0.20459,37.71973,-45.28809,126.0376
126766,0.66829,0.41462,0.24676,-0.56322,-0.58081,0.29834,-0.01929,28.62549,-53.10059,98.81592
126806,0.68088,0.42902,0.22338,-0.54687,-0.46216,0.3064,0.00952,26.55029,-14.83154,67.74902
126851,0.68761,0.44422,0.20542,-0.53319,-0.46021,0.38062,0.11279,14.03809,-23.62061,42.11426
126891,0.69083,0.45247,0.19452,-0.52613,-0.38354,0.42017,0.06592,3.05176,-5.31006,10.49805
126931,0.68862,0.45999,0.19354,-0.52285,-0.45728,0.51733,0.15454,-0.54932,10.31494,-16.90674
126971,0.68217,0.46715,0.20442,-0.52083,-0.43652,0.41333,0.02612,-14.34326,36.9873,-41.99219
127011,0.66971,0.47374,0.22639,-0.52195,-0.49268,0.33008,-0.0835,-28.13721,41.44287,-65.61279
127056,0.65187,0.47474,0.26344,-0.52622,-0.35132,0.28809,-0.1394,-56.03027,39.36768,-98.81592
127096,0.6298,0.47115,0.31097,-0.53038,-0.29053,0.06958,-0.40137,-60.85205,55.48096,-133.42285
127136,0.59575,0.45578,0.37768,-0.53975,-0.46826,-0.17285,-0.44775,-103.33252,67.13867,-182.73926
127176,0.5579,0.41768,0.46158,-0.54576,-0.06421,-0.27881,-0.84229,-167.11426,73.91357,-223.93799
