t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
96216,-0.08983,0.05873,0.68583,-0.71746,-0.31104,-1.1167,0.13232,54.50439,44.43359,9.70459
96261,-0.09769,0.0799,0.66458,-0.73419,-0.30151,-1.20776,0.15039,70.55664,64.81934,20.08057
96301,-0.10599,0.10375,0.64014,-0.75157,-0.3562,-1.24146,0.15747,88.13477,66.16211,26.79443
96341,-0.11237,0.12865,0.6102,-0.77144,-0.37622,-1.28247,0.17334,102.7832,70.80078,39.91699
96381,-0.11753,0.16006,0.57577,-0.791,-0.4502,-1.29077,0.13281,115.35645,86.36475,60.30273
96421,-0.11726,0.19462,0.53578,-0.81113,-0.53076,-1.37744,0.1958,126.89209,65.85693,82.09229
96466,-0.10747,0.23315,0.48515,-0.83387,-0.56177,-1.29517,0.21729,142.21191,82.03125,114.50195
96506,-0.09428,0.2808,0.43182,-0.84995,-0.64868,-1.40234,0.13599,139.46533,103.02734,152.52686
96546,-0.07209,0.33543,0.37122,-0.86088,-0.84131,-1.18237,0.23218,149.53613,81.11572,183.53271
96586,-0.03884,0.37857,0.30906,-0.86965,-0.98169,-1.20288,0.07471,147.03369,63.96484,206.17676
96626,0.00042,0.41916,0.23911,-0.87393,-1.11011,-0.90039,0.11646,142.63916,34.11865,231.75049
96671,0.05121,0.45312,0.1609,-0.87338,-1.08496,-0.80908,-0.07397,144.53125,37.78076,237.18262
96711,0.09852,0.48288,0.09011,-0.8635,-1.1936,-0.40576,0.07031,105.0415,3.96729,241.69922
96751,0.15165,0.48627,0.027,-0.85816,-1.00415,-0.37744,-0.11328,96.67969,-60.66895,231.0791
96791,0.1994,0.4837,-0.03274,-0.84961,-0.91309,-0.03223,-0.01831,72.5708,-47.79053,223.20557
96831,0.24766,0.47129,-0.08692,-0.84001,-0.82056,0.01099,-0.05469,55.7251,-106.01807,213.31787
96876,0.29769,0.44377,-0.14338,-0.83097,-0.58301,0.28223,-0.00854,39.67285,-80.81055,194.39697
96916,0.33776,0.42065,-0.19147,-0.81789,-0.37402,0.39063,0.05713,30.33447,-149.6582,180.7251
96956,0.37177,0.36716,-0.24709,-0.81397,0.0332,0.59863,0.07959,8.36182,-127.13623,141.17432
96996,0.40128,0.34171,-0.28383,-0.79892,0.11108,0.65552,0.01685,0.79346,-66.77246,108.82568
97036,0.41568,0.28797,-0.32058,-0.79884,0.53296,0.71313,0.16626,-16.72363,-119.56787,58.71582
97081,0.43369,0.27728,-0.33673,-0.7863,0.47412,0.46533,0.03198,-2.56348,47.24121,25.26855
97121,0.43352,0.25355,-0.3512,-0.78807,0.8374,1.03589,0.18042,-18.9209,-110.22949,-10.98633
97161,0.42856,0.25482,-0.35484,-0.78874,1.21948,0.7981,0.02075,1.83105,125.36621,-80.74951
97201,0.4159,0.29573,-0.3383,-0.78851,0.12231,0.63843,-0.19214,-22.88818,71.22803,-108.64258
97241,0.39794,0.32371,-0.32066,-0.79414,0.69019,0.34595,-0.34912,-40.03906,116.94336,-144.59229
97286,0.37386,0.37816,-0.27919,-0.79744,0.26123,0.10767,-0.60425,-52.00195,159.24072,-183.59375
97326,0.34099,0.44306,-0.21387,-0.79894,0.26172,-0.71118,-1.81812,-99.3042,216.61377,-226.98975
97366,0.29149,0.53059,-0.11036,-0.7861,-0.19067,-0.70044,-1.3291,-116.51611,252.13623,-302.00195
97406,0.22086,0.59306,0.04424,-0.77083,0.38208,-1.61377,-2.73193,-252.31934,218.20068,-449.34082
97446,0.11345,0.62645,0.25544,-0.7253,-0.3313,-3.97998,-3.96533,-249.87793,267.51709,-606.87256
97486,0.00279,0.55898,0.50637,-0.65402,-0.45825,-5.66357,-4.45068,-464.35547,6.89697,-745.97168
97526,-0.03536,0.37811,0.76887,-0.51112,-0.92554,-7.17212,-4.37646,-679.50439,-166.38184,-686.52344
97566,0.09912,0.14182,0.89946,-0.39706,-0.89087,-4.89624,-3.01563,-511.65771,-880.31006,-359.86328
97606,0.32735,-0.03901,0.90027,-0.27831,-0.20996,-4.96948,-2.99756,-392.94434,-654.54102,-19.59229
97646,0.47471,-0.09509,0.85903,-0.15591,-0.64795,-4.11401,-2.47632,-285.27832,-394.53125,215.20996
97686,0.57861,-0.08481,0.80873,-0.02455,-1.07373,-3.49194,-2.47534,-253.60107,-408.56934,305.54199
97726,0.67371,-0.05684,0.72717,0.10361,-0.56152,-3.06592,-2.2439,-216.30859,-410.21729,311.2793
97766,0.73313,-0.01433,0.64039,0.22098,-0.11987,-2.81665,-1.46118,-140.38086,-328.43018,357.91016
97806,0.75292,0.04675,0.56462,0.3298,-0.59155,-2.25391,-0.75879,-105.10254,-212.70752,375.30518
97846,0.75232,0.10586,0.48372,0.43064,-0.23706,-2.62769,-0.31348,-72.75391,-241.57715,384.70459
97886,0.72546,0.19451,0.39276,0.52749,0.45093,-1.86011,0.30054,16.8457,-199.46289,440.61279
97926,0.66778,0.27011,0.30757,0.61899,0.31104,-2.46924,0.39331,17.33398,-218.99414,413.94043
97966,0.57661,0.37356,0.21625,0.69125,1.7207,-1.27026,0.22192,137.20703,-171.02051,476.80664
98006,0.45251,0.44518,0.14868,0.75602,0.70313,-0.72363,0.51904,74.03564,-79.65088,365.35645
98046,0.34838,0.49767,0.09346,0.78667,2.13281,-0.46045,0.07275,116.63818,-6.83594,323.12012
98086,0.25216,0.515,0.06768,0.81439,1.552,0.24707,0.28564,62.25586,-8.66699,196.96045
98126,0.20818,0.54356,0.04113,0.81003,2.12378,0.27881,-0.01611,13.79395,-41.07666,78.79639
98166,0.20231,0.55329,0.029,0.80543,1.33325,0.31201,0.79028,-28.56445,-51.94092,-10.92529
98206,0.21146,0.55628,0.03047,0.80096,1.20264,0.20532,0.42383,-7.38525,75.31738,-35.40039
98246,0.22151,0.53615,0.03534,0.8117,0.48047,0.25488,0.28955,-26.97754,67.44385,-30.88379
98286,0.24276,0.52903,0.03401,0.81035,1.02417,0.22925,0.5022,-39.30664,-13.67188,-59.69238
98326,0.26148,0.51737,0.03576,0.81198,0.63184,0.30835,0.48535,-30.57861,32.83691,-35.82764
98366,0.27552,0.50794,0.03551,0.81329,0.84229,0.32788,0.45459,-22.88818,20.44678,-32.40967
98411,0.28854,0.50026,0.03455,0.81358,0.76245,0.30078,0.59399,-29.1748,-12.26807,-19.40918
98451,0.29782,0.497,0.027,0.81252,0.94946,0.2041,0.49951,-22.64404,17.51709,-24.4751
98491,0.30729,0.49187,0.0259,0.81215,0.83936,0.29614,0.41357,-20.1416,2.92969,-29.84619
98531,0.31852,0.48949,0.02378,0.80932,0.89624,0.30249,0.53687,-21.66748,10.00977,-28.56445
98571,0.32913,0.48319,0.02433,0.80885,0.77661,0.3252,0.47192,-19.89746,10.25391,-23.4375
98616,0.33742,0.47802,0.02117,0.8086,0.88257,0.25928,0.46045,-15.19775,16.60156,-18.49365
98656,0.34401,0.47245,0.02144,0.80908,0.77197,0.26733,0.50171,-10.68115,14.77051,-20.32471
98696,0.3503,0.46954,0.02168,0.80807,0.89453,0.34912,0.53296,-9.94873,15.56396,-19.65332
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
98736,0.35664,0.4641,0.02298,0.8084,0.87061,0.33667,0.43506,-13.42773,25.20752,-19.47021
