t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
18593,-0.51974,0.73315,0.072,0.42872,0.52686,-0.83105,-0.08179,-11.35254,14.34326,-14.03809
18637,-0.51759,0.73235,0.06717,0.43346,0.52197,-0.81665,-0.06763,-10.98633,16.11328,-11.41357
18677,-0.51576,0.73154,0.06253,0.43767,0.51343,-0.82739,-0.04785,-10.31494,14.64844,-10.92529
18717,-0.5142,0.73081,0.05882,0.44124,0.54443,-0.8042,-0.05078,-9.33838,15.93018,-12.81738
18758,-0.5122,0.7303,0.05511,0.44486,0.52173,-0.80957,-0.05615,-10.68115,9.64355,-13.06152
18798,-0.51017,0.72998,0.05185,0.44811,0.51514,-0.80908,-0.0686,-10.0708,13.73291,-11.23047
18842,-0.50872,0.72962,0.04802,0.45075,0.52612,-0.8208,-0.09009,-5.79834,11.1084,-11.1084
18883,-0.50685,0.73032,0.04621,0.45193,0.55493,-0.81128,-0.1062,-8.17871,5.49316,-13.48877
18923,-0.50371,0.73134,0.0436,0.45403,0.54346,-0.84277,-0.09863,-12.45117,8.54492,-14.22119
18963,-0.49992,0.73225,0.04088,0.45699,0.5459,-0.85425,-0.0896,-13.91602,11.41357,-17.15088
19003,-0.49653,0.73206,0.03715,0.46129,0.54004,-0.83276,-0.09741,-12.45117,17.82227,-15.01465
19047,-0.49235,0.7317,0.03275,0.46665,0.54175,-0.86475,-0.10498,-12.39014,16.23535,-18.31055
19088,-0.48817,0.73191,0.03011,0.47087,0.52173,-0.80518,-0.0564,-16.11328,8.97217,-20.87402
19128,-0.48224,0.73339,0.02867,0.47475,0.51489,-0.80396,-0.08398,-15.68604,10.98633,-22.09473
19168,-0.47912,0.73272,0.02493,0.47914,0.48462,-0.81348,-0.08911,-8.30078,16.29639,-13.06152
19208,-0.47914,0.73158,0.02131,0.48103,0.53809,-0.79199,-0.11523,-0.18311,11.47461,-6.22559
19252,-0.48065,0.7295,0.01731,0.48285,0.68555,-0.83325,-0.07837,-2.0752,1.09863,-13.42773
19293,-0.4759,0.72842,0.01228,0.48928,0.50122,-0.8269,-0.0813,-19.04297,39.42871,-10.31494
19333,-0.46851,0.73144,0.0097,0.49196,0.64697,-0.75391,-0.17627,-24.16992,6.34766,-28.80859
19373,-0.45701,0.73382,0.00658,0.49924,0.72852,-0.71533,-0.19629,-35.40039,34.60693,-24.4751
19413,-0.4405,0.73542,-0.00327,0.51161,0.58618,-0.8064,-0.24585,-51.14746,42.29736,-27.28271
19457,-0.423,0.73874,-0.01171,0.52137,0.7583,-0.66577,-0.29468,-38.51318,27.46582,-31.06689
19498,-0.40282,0.73798,-0.01858,0.53797,0.8335,-0.6521,-0.36914,-49.31641,74.46289,-36.43799
19538,-0.37885,0.73012,-0.03619,0.56454,0.8396,-0.65234,-0.47021,-67.99316,116.1499,-33.63037
19578,-0.3483,0.72293,-0.05539,0.59129,0.76221,-0.74194,-0.3313,-73.97461,91.4917,-48.0957
19622,-0.31096,0.71344,-0.07292,0.62098,0.9436,-0.6748,-0.4043,-76.72119,120.60547,-57.80029
19662,-0.26772,0.69559,-0.09389,0.65749,0.85181,-0.8396,-0.32715,-109.25293,161.74316,-79.58984
19702,-0.21756,0.67632,-0.11197,0.69236,1.00049,-0.63623,-0.3562,-93.75,150.45166,-92.77344
19743,-0.16092,0.65009,-0.12963,0.72891,0.92188,-0.79614,-0.25879,-117.12646,168.64014,-111.20605
19783,-0.10246,0.62789,-0.14177,0.75616,1.02148,-0.64551,-0.10254,-94.84863,126.46484,-129.39453
19827,-0.02606,0.59297,-0.14729,0.78907,1.25122,-0.7749,-0.05786,-114.9292,186.64551,-158.14209
19868,0.04256,0.56192,-0.14413,0.81135,1.08618,-0.49927,0.11523,-67.19971,109.98535,-175.10986
19908,0.11324,0.52919,-0.13199,0.82846,1.27515,-0.66455,0.22974,-87.64648,204.95605,-182.86133
19948,0.18344,0.48238,-0.11657,0.84658,0.81665,-0.44727,0.24243,-47.66846,126.52588,-197.50977
19988,0.25245,0.45631,-0.09762,0.84566,1.23364,-0.51978,0.2981,-56.70166,159.85107,-210.20508
20032,0.33016,0.39855,-0.06221,0.85142,0.57153,-0.21338,0.44678,-18.37158,149.29199,-210.9375
20073,0.39233,0.37321,-0.03769,0.83785,0.85815,-0.15527,0.50586,-21.30127,104.06494,-204.46777
20113,0.45187,0.33505,-0.00407,0.82472,0.67358,0.04541,0.59375,-13.5498,147.88818,-202.20947
20153,0.50738,0.29082,0.03411,0.80837,0.66943,0.02319,0.57617,-10.19287,160.52246,-203.67432
20193,0.56116,0.25195,0.07206,0.78298,0.53003,0.17065,0.6438,1.34277,104.12598,-211.05957
20237,0.61956,0.21241,0.10998,0.74536,0.77417,-0.14233,0.80347,10.92529,151.36719,-227.96631
20278,0.6685,0.16328,0.1707,0.70281,-0.60083,0.33252,0.4585,47.60742,141.41846,-214.05029
20318,0.70436,0.13607,0.21305,0.66076,-0.72754,0.24902,0.53735,29.66309,15.86914,-138.85498
20358,0.72681,0.11935,0.2324,0.63255,-0.75366,0.37427,0.66064,1.89209,19.65332,-62.19482
20398,0.73486,0.10881,0.24424,0.62058,-0.34497,0.50098,0.67017,-3.17383,14.5874,-26.67236
20442,0.73577,0.10778,0.24662,0.61873,-0.12036,0.64478,0.7356,-9.33838,3.84521,-0.18311
20483,0.73315,0.1091,0.24762,0.62121,0.04004,0.71973,0.73779,-10.55908,17.63916,7.69043
20523,0.73008,0.10915,0.24811,0.62461,0.08057,0.75244,0.84668,-10.19287,16.78467,-2.99072
20563,0.72722,0.10733,0.25359,0.62606,-0.08228,0.79468,0.81836,-3.96729,31.37207,-3.66211
20603,0.72601,0.10673,0.25788,0.62581,-0.04736,0.74756,0.93921,-3.17383,7.32422,-10.55908
20648,0.727,0.11003,0.26092,0.62282,0.01123,0.72754,0.77808,7.32422,17.57813,-17.21191
20688,0.72713,0.11165,0.26914,0.61888,0.02563,0.76636,0.76611,5.98145,28.07617,-21.97266
20728,0.72913,0.11347,0.27624,0.61304,-0.1333,0.7395,0.78052,12.146,-7.62939,-23.74268
20768,0.73234,0.11932,0.27941,0.60663,-0.11182,0.70093,0.69702,10.55908,10.13184,-24.78027
20808,0.73496,0.1249,0.28427,0.60005,-0.03857,0.8147,0.69116,10.74219,2.19727,-25.26855
20852,0.73663,0.12493,0.29079,0.59484,-0.18799,0.68848,0.698,-0.54932,10.43701,-19.40918
20893,0.73839,0.12739,0.29336,0.59087,-0.14502,0.7644,0.66504,0.18311,-3.2959,-12.26807
20933,0.73938,0.13161,0.29266,0.58904,-0.06494,0.74365,0.75098,-7.26318,0.24414,-8.54492
20973,0.73764,0.13037,0.2963,0.58968,0.01172,0.74805,0.69946,-2.99072,44.92188,-7.38525
21013,0.73097,0.12176,0.3119,0.59178,-0.22729,0.80835,0.62207,-11.84082,53.4668,-4.82178
21057,0.72842,0.11846,0.31346,0.59476,-0.00537,0.69116,0.81909,-9.15527,29.29688,-0.97656
21098,0.72361,0.11376,0.31965,0.59825,-0.08765,0.71826,0.73022,-6.10352,23.55957,0.42725
21138,0.71842,0.11238,0.32599,0.60133,-0.05469,0.79736,0.67407,-8.60596,50.354,-3.41797
21178,0.71439,0.10613,0.33081,0.60463,-0.04395,0.71826,0.73804,-13.79395,19.83643,-3.35693
