t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
370603,0.44108,0.72001,0.40276,-0.34849,-0.75708,0.59424,0.39844,-6.53076,11.35254,-14.83154
370643,0.45099,0.71299,0.40257,-0.35046,-0.75854,0.6167,0.39966,-10.43701,12.02393,-13.97705
370683,0.4621,0.70541,0.40245,-0.35144,-0.73413,0.60522,0.39673,-12.81738,8.36182,-11.35254
370723,0.473,0.69793,0.40202,-0.35238,-0.71484,0.58984,0.40869,-10.80322,10.98633,-12.81738
370763,0.48259,0.69105,0.40148,-0.35355,-0.73779,0.59326,0.39844,-7.62939,11.16943,-11.90186
370807,0.49253,0.68352,0.40104,-0.35497,-0.74658,0.58472,0.4231,-7.01904,11.71875,-12.39014
370848,0.50126,0.67681,0.40059,-0.35613,-0.73877,0.6167,0.40259,-7.93457,8.8501,-12.57324
370888,0.50954,0.6702,0.40035,-0.35713,-0.74585,0.58838,0.42358,-7.20215,12.45117,-14.22119
370928,0.51683,0.66371,0.39997,-0.3592,-0.74463,0.5813,0.41797,-2.38037,9.64355,-13.5498
370968,0.52295,0.65838,0.39906,-0.36117,-0.75122,0.57495,0.41406,0.24414,12.3291,-14.03809
371012,0.52924,0.65222,0.39772,-0.36464,-0.72021,0.57373,0.42383,3.35693,7.50732,-15.50293
371053,0.53391,0.64755,0.39722,-0.3667,-0.73071,0.55542,0.38037,1.52588,15.625,-15.86914
371093,0.53781,0.64302,0.39719,-0.36899,-0.69263,0.54199,0.39233,2.0752,10.19287,-17.45605
371133,0.54176,0.63804,0.39654,-0.37253,-0.63721,0.50415,0.39087,4.94385,12.69531,-21.11816
371173,0.54295,0.63422,0.39739,-0.3764,-0.64258,0.47827,0.39966,12.51221,17.8833,-24.04785
371217,0.54135,0.63226,0.39883,-0.38047,-0.58472,0.45239,0.33472,17.08984,28.13721,-26.9165
371258,0.53768,0.6315,0.40188,-0.3837,-0.58081,0.40283,0.32764,20.26367,27.52686,-25.57373
371298,0.5335,0.63156,0.40423,-0.38696,-0.48364,0.38501,0.27124,23.80371,30.15137,-29.54102
371338,0.52659,0.63231,0.40705,-0.39222,-0.62427,0.35278,0.30811,33.44727,26.85547,-32.95898
371378,0.5186,0.63229,0.40801,-0.40176,-0.5061,0.32837,0.23462,36.86523,23.68164,-35.7666
371422,0.50466,0.63566,0.41181,-0.41025,-0.62793,0.37134,0.17358,44.25049,29.1748,-44.86084
371463,0.49355,0.63469,0.41473,-0.42214,-0.56494,0.30688,0.19556,35.27832,10.31494,-47.97363
371503,0.48266,0.6348,0.4171,-0.43211,-0.57788,0.44556,0.09668,41.1377,32.71484,-47.42432
371543,0.46752,0.64144,0.42337,-0.43286,-0.74072,0.54639,0.12451,33.20313,53.4668,-44.7998
371583,0.45372,0.64877,0.42934,-0.43072,-0.82349,0.87866,-0.03125,35.03418,56.70166,-41.93115
