t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
301843,0.91809,0.26102,-0.24442,0.16084,-0.77637,0.56079,0.32397,-8.05664,12.20703,-11.35254
301883,0.92435,0.26427,-0.22211,0.15174,-0.78979,0.55566,0.31201,-7.99561,12.20703,-11.65771
301922,0.92999,0.26737,-0.20006,0.14228,-0.79126,0.54443,0.32861,-8.54492,9.52148,-13.3667
301968,0.93564,0.27064,-0.17488,0.13179,-0.80005,0.54883,0.32373,-6.46973,12.87842,-12.57324
302008,0.9398,0.27382,-0.15297,0.12262,-0.79028,0.5647,0.31299,-7.44629,9.8877,-12.69531
302047,0.94336,0.27645,-0.1316,0.11382,-0.80029,0.55762,0.32373,-8.60596,10.98633,-10.37598
302088,0.94635,0.27903,-0.10975,0.10557,-0.8042,0.54956,0.33301,-7.75146,10.62012,-11.41357
302128,0.94885,0.28131,-0.08845,0.09675,-0.79663,0.53271,0.32764,-7.62939,11.77979,-12.3291
302172,0.95099,0.28385,-0.06373,0.08726,-0.78564,0.55981,0.30347,-6.53076,12.87842,-12.39014
302213,0.95226,0.28601,-0.04218,0.0791,-0.7959,0.55249,0.32715,-7.26318,12.87842,-12.87842
302253,0.9528,0.2887,-0.021,0.07075,-0.79297,0.53394,0.34375,-3.41797,13.85498,-14.09912
302293,0.95275,0.29142,0.00133,0.06295,-0.77222,0.53442,0.31152,-4.39453,16.60156,-13.12256
302333,0.95235,0.29343,0.02266,0.05517,-0.77051,0.50513,0.33325,-3.23486,12.39014,-13.48877
302377,0.95088,0.29672,0.04783,0.0461,-0.71021,0.47192,0.32715,2.99072,21.42334,-17.15088
302418,0.94832,0.30077,0.07327,0.03857,-0.69678,0.43262,0.31641,8.78906,31.43311,-19.65332
302458,0.94423,0.30677,0.10015,0.03021,-0.6394,0.39136,0.27637,17.82227,35.33936,-24.96338
302498,0.93885,0.31357,0.12813,0.02125,-0.63159,0.33594,0.29956,20.26367,38.69629,-24.35303
302538,0.93323,0.3197,0.15279,0.01259,-0.54248,0.35327,0.22144,13.97705,23.31543,-20.93506
302582,0.92558,0.32919,0.17764,0.00319,-0.53662,0.38501,0.15503,28.56445,37.10938,-23.19336
302623,0.91519,0.3417,0.20554,-0.00664,-0.80957,0.42334,0.1626,41.56494,36.43799,-29.78516
302663,0.90455,0.35521,0.22751,-0.02185,-0.69971,0.32715,0.13574,44.12842,6.5918,-28.44238
302703,0.89366,0.36984,0.24508,-0.03402,-0.5603,0.41748,0.09326,36.37695,35.52246,-21.66748
302743,0.88178,0.38092,0.26898,-0.04046,-0.64209,0.46436,0.09448,24.96338,37.65869,-20.32471
302787,0.86968,0.39197,0.29045,-0.04775,-0.74072,0.66943,0.09131,23.49854,29.29688,-24.90234
302828,0.85602,0.40307,0.3144,-0.05055,-0.84253,0.89819,-0.07129,23.07129,70.06836,-22.3999
302868,0.84191,0.41023,0.34269,-0.04574,-0.8877,1.10449,-0.10596,-16.29639,54.93164,-9.0332
302907,0.82979,0.41236,0.37053,-0.02726,-0.99878,2.10278,-0.43945,-45.8374,135.74219,11.47461
302948,0.82073,0.38792,0.41491,0.01973,-1.65405,2.22095,-0.81226,-187.01172,123.7793,32.53174
302988,0.82411,0.33844,0.44293,0.0821,-1.38696,2.81372,-1.1333,-272.58301,147.03369,44.00635
303032,0.82235,0.22944,0.48066,0.19155,-1.93213,2.64917,-1.38159,-420.8374,184.08203,72.81494
303073,0.79998,0.10229,0.50307,0.30515,-1.91333,2.08447,-1.68311,-509.76563,183.83789,83.06885
303113,0.75551,-0.06436,0.48918,0.42707,-1.65601,0.73853,-1.44385,-617.00439,174.37744,60.48584
303153,0.66654,-0.21537,0.49073,0.51493,-0.60303,0.73242,-1.12256,-385.92529,321.89941,117.06543
303193,0.5349,-0.34552,0.52788,0.55898,-0.86377,0.18726,-1.46216,-338.68408,321.77734,96.19141
303237,0.42053,-0.45612,0.49749,0.60352,0.10913,-0.29272,-1.42651,-422.24121,90.88135,32.77588
303278,0.30691,-0.54313,0.44751,0.63811,0.31226,-0.57471,-1.21582,-340.4541,273.80371,111.14502
303318,0.16296,-0.62417,0.44358,0.61945,-0.87598,0.37964,-1.23486,-325.68359,257.93457,61.82861
303358,0.05484,-0.68096,0.38999,0.61467,0.43042,-0.42749,-0.64551,-248.84033,193.0542,114.80713
303398,-0.07125,-0.72969,0.37469,0.56454,0.05322,0.32349,-1.04224,-259.0332,327.0874,100.5249
303442,-0.19644,-0.77547,0.32054,0.50393,-0.11084,0.1062,-0.45288,-258.78906,197.87598,23.98682
303483,-0.29913,-0.79091,0.27732,0.45245,0.26733,0.34473,-0.78198,-273.68164,263.67188,59.69238
303523,-0.41213,-0.80223,0.21233,0.37164,0.09814,0.85132,-0.90918,-290.95459,336.30371,19.77539
303563,-0.52404,-0.78081,0.13843,0.30525,0.58032,0.38257,-1.0813,-380.31006,200.50049,60.48584
303603,-0.61478,-0.74723,0.07246,0.23468,-0.21509,1.41675,-1.23145,-300.10986,292.41943,7.69043
303647,-0.69378,-0.69666,-0.04393,0.1674,-1.61353,0.62769,-2.96753,-351.92871,295.8374,-71.04492
303688,-0.73871,-0.64239,-0.1742,0.08898,-1.8584,-0.31592,-2.53735,-230.0415,404.96826,-24.59717
303728,-0.72635,-0.61602,-0.29894,0.01414,-3.15552,0.56274,-1.7876,-176.87988,293.82324,-80.26123
303768,-0.74595,-0.56058,-0.35487,-0.00169,-1.7749,-0.22974,-0.90942,-134.70459,72.93701,-43.45703
303808,-0.73518,-0.53513,-0.41147,-0.02158,-2.09155,-1.76514,-0.8645,-6.34766,190.06348,-10.31494
303852,-0.68629,-0.53818,-0.48376,-0.04438,-1.43774,0.31592,-0.64697,-45.6543,200.01221,-20.38574
303893,-0.64901,-0.52738,-0.54219,-0.05758,-0.85107,0.79761,-0.93408,-29.05273,172.85156,-76.11084
303933,-0.62585,-0.5091,-0.58438,-0.06513,-1.03613,0.70044,-0.74634,27.70996,49.98779,-58.71582
303973,-0.61731,-0.50537,-0.59878,-0.04037,-0.98608,0.36816,-0.66406,48.64502,-34.85107,-62.62207
304017,-0.61346,-0.5041,-0.60511,-0.00512,-0.97974,0.78467,-0.30762,-0.61035,-30.57861,-53.28369
304058,-0.63022,-0.48564,-0.60295,0.0074,-0.68896,0.24219,-0.34448,-15.625,-55.96924,-27.40479
304098,-0.62836,-0.48494,-0.60522,0.01817,-0.61279,0.5271,-0.65161,-8.66699,0.79346,-19.53125
304138,-0.62645,-0.47857,-0.61207,0.02276,-0.60669,0.32104,-0.43848,-10.98633,-31.25,-27.09961
304178,-0.62869,-0.47336,-0.61363,0.02775,-0.38892,0.4397,-0.46045,-30.63965,-1.77002,-26.48926
304222,-0.6278,-0.46041,-0.62456,0.0209,-0.47998,0.4541,-0.37158,-47.9126,0.12207,-32.65381
304263,-0.63614,-0.44499,-0.62745,0.01558,-0.32397,0.32642,-0.2207,-54.62646,-23.25439,-24.04785
304303,-0.64386,-0.43474,-0.62692,0.006,-0.39893,0.42529,-0.18799,-52.79541,-0.36621,-4.69971
304343,-0.64695,-0.4264,-0.62943,-0.0095,-0.35449,0.3772,-0.14941,-43.82324,18.49365,2.31934
