t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
52561,0.81573,0.21706,0.51225,0.14732,-0.87085,0.53784,-0.12964,-2.31934,16.35742,-17.33398
52606,0.80757,0.2143,0.52751,0.14237,-0.89087,0.52246,-0.15088,-2.74658,19.22607,-17.45605
52646,0.80047,0.21098,0.54047,0.13875,-0.87158,0.48779,-0.11084,-7.62939,14.70947,-15.80811
52686,0.79498,0.20706,0.55067,0.13609,-0.83887,0.47266,-0.10205,-9.70459,10.86426,-14.5874
52726,0.78978,0.20352,0.55989,0.1341,-0.84741,0.46411,-0.08252,-7.93457,11.59668,-12.51221
52766,0.78418,0.20055,0.56931,0.13171,-0.81958,0.43799,-0.10303,-3.90625,10.43701,-13.48877
52806,0.7783,0.1981,0.57899,0.12805,-0.8396,0.41919,-0.11084,-0.73242,13.00049,-14.28223
52846,0.77131,0.19618,0.58981,0.12386,-0.8125,0.43457,-0.15454,1.34277,15.38086,-15.25879
52886,0.76472,0.1948,0.59962,0.11975,-0.80273,0.42358,-0.11523,2.19727,11.35254,-14.89258
52926,0.7592,0.19306,0.60799,0.11543,-0.79736,0.41455,-0.13892,2.86865,8.11768,-15.93018
52966,0.75291,0.19123,0.61729,0.11021,-0.81006,0.40381,-0.08398,7.08008,15.44189,-18.55469
53006,0.74823,0.19045,0.62407,0.10512,-0.81812,0.43408,-0.12598,4.21143,-0.91553,-17.63916
53046,0.74468,0.1892,0.62963,0.09919,-0.79126,0.3894,-0.13892,4.76074,5.92041,-20.87402
53086,0.73869,0.18827,0.63771,0.09407,-0.86499,0.44922,-0.08984,7.14111,12.146,-15.80811
53126,0.73475,0.18747,0.64309,0.08976,-0.81763,0.40674,-0.15283,4.94385,-0.85449,-17.08984
53166,0.73007,0.18766,0.64898,0.08504,-0.79224,0.43262,-0.13403,7.20215,13.5498,-16.60156
53206,0.72446,0.18692,0.65592,0.08131,-0.86719,0.45288,-0.10156,4.63867,7.87354,-16.11328
53246,0.7207,0.18592,0.66068,0.07843,-0.77515,0.42944,-0.12549,0.67139,10.80322,-17.15088
53286,0.71504,0.18396,0.6676,0.07634,-0.8623,0.42407,-0.1167,0.91553,15.01465,-14.95361
