t,qw,qx,qy,qz,ax,ay,az,gx,gy,gz
256394,-0.70098,-0.11028,-0.31849,-0.62582,-0.77783,0.54614,0.41968,-5.85938,12.26807,-12.3291
256435,-0.70256,-0.10068,-0.32932,-0.62004,-0.77075,0.5481,0.41333,-5.00488,9.39941,-12.69531
256475,-0.70403,-0.09085,-0.33956,-0.61434,-0.77271,0.5481,0.4231,-7.20215,12.3291,-12.93945
256515,-0.70493,-0.08114,-0.34943,-0.60911,-0.77979,0.56128,0.41406,-8.17871,11.1084,-12.146
256555,-0.70576,-0.07207,-0.35849,-0.604,-0.76953,0.55664,0.41309,-6.89697,10.00977,-12.3291
256600,-0.70633,-0.0618,-0.36827,-0.59857,-0.78223,0.53345,0.4209,-7.75146,10.68115,-11.04736
256640,-0.70694,-0.05327,-0.37611,-0.59377,-0.75806,0.54663,0.41846,-7.8125,9.70459,-14.03809
256680,-0.70723,-0.04521,-0.38403,-0.589,-0.77881,0.52783,0.4187,-8.48389,10.13184,-13.67188
256720,-0.70771,-0.03691,-0.39137,-0.58415,-0.7854,0.53662,0.40625,-8.30078,9.52148,-12.93945
256760,-0.70754,-0.02895,-0.39896,-0.57966,-0.76099,0.54639,0.40771,-7.32422,12.3291,-12.81738
256805,-0.70759,-0.02063,-0.40643,-0.57474,-0.77124,0.5459,0.42261,-7.14111,7.14111,-12.87842
256845,-0.7076,-0.01331,-0.41277,-0.57042,-0.76416,0.52905,0.42798,-8.30078,14.28223,-13.67188
256885,-0.70691,-0.0054,-0.42026,-0.56592,-0.79053,0.52588,0.42407,-5.31006,10.62012,-14.70947
256925,-0.70739,0.00127,-0.42596,-0.56106,-0.73804,0.50903,0.43506,-4.82178,10.00977,-15.74707
256965,-0.70741,0.00791,-0.43261,-0.55587,-0.73926,0.49829,0.40698,-1.15967,15.25879,-18.00537
257010,-0.70798,0.01517,-0.44051,-0.54873,-0.69873,0.47314,0.42969,1.95313,13.06152,-21.3623
257050,-0.70918,0.02154,-0.44751,-0.54125,-0.61841,0.42261,0.43018,5.31006,20.62988,-26.42822
257090,-0.7096,0.02893,-0.45813,-0.53139,-0.56372,0.33765,0.4082,16.41846,33.99658,-29.90723
257130,-0.70815,0.03717,-0.47256,-0.52005,-0.50195,0.33521,0.31812,19.71436,48.27881,-29.1748
257170,-0.70369,0.04653,-0.49088,-0.50826,-0.61914,0.38354,0.2561,20.44678,44.06738,-28.44238
257215,-0.70487,0.04995,-0.50352,-0.49372,-0.64868,0.4375,0.28638,25.81787,13.67188,-34.85107
257255,-0.70516,0.05322,-0.51587,-0.48002,-0.73047,0.47168,0.31201,23.31543,31.18896,-33.02002
257295,-0.70115,0.05799,-0.53065,-0.46911,-0.72998,0.50586,0.21973,17.76123,38.33008,-27.03857
257335,-0.69807,0.06322,-0.54197,-0.46001,-0.69409,0.47925,0.23096,3.90625,22.82715,-22.27783
257375,-0.69219,0.06802,-0.55157,-0.45677,-0.70557,0.65552,0.17407,-4.3335,33.81348,-9.39941
257420,-0.68231,0.07453,-0.56392,-0.45554,-0.94409,0.78271,0.11597,-19.04297,32.16553,-13.06152
257460,-0.66774,0.08283,-0.57478,-0.46208,-0.79077,1.12915,0.0752,-32.22656,67.26074,15.31982
257500,-0.63678,0.09885,-0.59548,-0.47622,-1.23267,1.53174,-0.21484,-57.43408,93.87207,28.80859
257540,-0.59885,0.12057,-0.60412,-0.50844,-1.12476,2.05737,-0.35181,-150.02441,111.57227,78.125
257580,-0.52995,0.15674,-0.61239,-0.56231,-1.46436,2.48779,-0.73584,-237.54883,179.87061,119.68994
257625,-0.41724,0.22791,-0.5898,-0.65018,-1.8501,2.36304,-0.96582,-358.76465,216.00342,176.81885
257665,-0.2738,0.30772,-0.54682,-0.72661,-1.78784,2.17554,-1.74072,-479.79736,311.4624,176.63574
257705,-0.12086,0.40079,-0.45955,-0.78115,-2.59424,0.9729,-0.85156,-481.20117,245.11719,142.51709
257745,0.02577,0.47349,-0.3811,-0.79154,-1.30591,0.95801,-1.59668,-409.17969,370.4834,160.5835
257785,0.19348,0.54814,-0.26781,-0.76617,-1.20825,-0.6897,-1.30347,-523.68164,317.07764,175.29297
257830,0.35972,0.55533,-0.13748,-0.73481,0.08081,-0.62476,-1.0022,-410.46143,110.65674,198.36426
257870,0.47598,0.55586,-0.06416,-0.676,-0.0769,0.05688,-0.71631,-271.97266,251.0376,225.21973
257910,0.5584,0.57563,0.01569,-0.59432,-0.58081,-0.14429,-1.26416,-288.20801,265.19775,87.34131
257950,0.62177,0.58882,0.09263,-0.50473,0.02417,-0.2666,-0.63403,-242.55371,256.53076,179.87061
257990,0.67189,0.60799,0.17128,-0.38236,-0.16846,0.70313,-0.77222,-238.34229,390.86914,138.97705
258035,0.70655,0.60192,0.26015,-0.25965,-0.30957,0.56201,-0.73389,-315.00244,139.5874,69.51904
258075,0.7536,0.55346,0.3144,-0.15342,0.05054,-0.09985,-0.46387,-292.29736,288.87939,162.23145
258115,0.75312,0.53554,0.37741,-0.01425,-0.24463,1.7417,-1.31836,-239.19678,344.05518,149.71924
258155,0.77052,0.44798,0.43542,0.11245,-0.46875,0.37646,-1.07739,-390.625,214.35547,67.68799
258195,0.75607,0.37788,0.48493,0.21686,-3.05688,2.5354,-2.34668,-294.25049,332.39746,48.03467
258240,0.7218,0.24042,0.55407,0.33293,-3.38965,-0.08057,-0.90723,-289.97803,250.97656,33.02002
258280,0.69402,0.16611,0.5871,0.37774,-2.76563,-0.17139,0.06445,-158.3252,190.55176,10.00977
258320,0.65731,0.09734,0.62276,0.40899,-2.72168,-0.24731,0.21509,-92.59033,208.12988,15.86914
